from	from	from
:	:	:
jeff@nsr.hp.com	jeff@nsr.hp.com	jeff@nsr.hp.com
(	(	(
jeff	jeff	jeff
gruszynski	gruszynski	gruszynski
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
digital	digit	digital
voltmeter	voltmet	voltmeter
-	-	-
how	how	how
does	doe	doe
it	it	it
work	work	work
?	?	?

organization	organ	organization
:	:	:
hewlett	hewlett	hewlett
-	-	-
packard	packard	packard

lines	line	line
:	:	:
66	66	66

distribution	distribut	distribution
:	:	:
world	world	world

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
hpmvd069	hpmvd069	hpmvd069
.	.	.
nsr	nsr	nsr
.	.	.
hp	hp	hp
.	.	.
com	com	com

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
[	[	[
version	version	version
1	1	1
.	.	.
1	1	1
.	.	.
2	2	2
pl7	pl7	pl7
]	]	]

mamishev	mamishev	mamishev
,	,	,
alexander	alexand	alexander
valentino	valentino	valentino
(	(	(
avm1993@sigma.tamu.edu	avm1993@sigma.tamu.edu	avm1993@sigma.tamu.edu
)	)	)
wrote	wrote	wrote
:	:	:

:	:	:
hello	hello	hello
,	,	,

:	:	:

:	:	:
let	let	let
me	me	me
introduce	introduc	introduce
a	a	a
problem	problem	problem
:	:	:

:	:	:

:	:	:
when	when	when
i	i	i
measure	measur	measure
a	a	a
sinusoidal	sinusoid	sinusoidal
wave	wave	wave
(	(	(
voltage	voltag	voltage
)	)	)
with	with	with
a	a	a
digital	digit	digital
voltmeter	voltmet	voltmeter
,	,	,
using	use	using

:	:	:
ac	ac	ac
mode	mode	mode
,	,	,
my	my	my
output	output	output
is	is	is
an	an	an
rms	rms	rms
value	valu	value
(	(	(
a	a	a
peak	peak	peak
value	valu	value
over	over	over
2	2	2
squared	squar	squared
)	)	)
.	.	.

/	/	/
right	right	right
?	?	?

/	/	/

:	:	:
when	when	when
i	i	i
measure	measur	measure
a	a	a
square	squar	square
wave	wave	wave
in	in	in
the	the	the
same	same	same
mode	mode	mode
(	(	(
ac	ac	ac
)	)	)
,	,	,
my	my	my
output	output	output
is	is	is
equal	equal	equal

:	:	:
to	to	to
a	a	a
peak	peak	peak
value	valu	value
,	,	,
actually	actual	actually
,	,	,
to	to	to
the	the	the
upper	upper	upper
flat	flat	flat
boundary	boundari	boundary
of	of	of
the	the	the
wave	wave	wave
.	.	.

:	:	:
i	i	i
assumed	assum	assumed
,	,	,
that	that	that
a	a	a
digital	digit	digital
voltmeter	voltmet	voltmeter
makes	make	make
some	some	some
kind	kind	kind
of	of	of
integration	integr	integration
of	of	of
the	the	the

:	:	:
input	input	input
value	valu	value
,	,	,
and	and	and
divides	divid	divide
it	it	it
over	over	over
the	the	the
wave	wave	wave
period	period	period
.	.	.

/	/	/
right	right	right
?	?	?
/	/	/

:	:	:
now	now	now
,	,	,
i	i	i
used	use	used
it	it	it
to	to	to
measure	measur	measure
the	the	the
same	same	same
square	squar	square
wave	wave	wave
as	as	a
above	abov	above
,	,	,
but	but	but
distorted	distort	distorted

:	:	:
by	by	by
high	high	high
-	-	-
frequency	frequenc	frequency
harmonics	harmon	harmonic
.	.	.

ideally	ideal	ideally
,	,	,
output	output	output
should	should	should
be	be	be
the	the	the
same	same	same
,	,	,
but	but	but
.	.	.
.	.	.
.	.	.

:	:	:
the	the	the
output	output	output
value	valu	value
was	was	wa
only	onli	only
about	about	about
10	10	10
%	%	%
of	of	of
the	the	the
previous	previous	previous
one	one	one
!	!	!

:	:	:
why	whi	why
?	?	?

what	what	what
is	is	is
the	the	the
nature	natur	nature
of	of	of
this	this	this
output	output	output
value	valu	value
?	?	?

what	what	what
does	doe	doe
the	the	the
voltmeter	voltmet	voltmeter

:	:	:
actually	actual	actually
