from	from	from
:	:	:
dnewman@lynx.dac.northeastern.edu	dnewman@lynx.dac.northeastern.edu	dnewman@lynx.dac.northeastern.edu
(	(	(
david	david	david
f	f	f
.	.	.

newman	newman	newman
)	)	)
subject	subject	subject
:	:	:
voltage	voltag	voltage
regulator	regul	regulator
spec	spec	spec
needed	need	needed
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!

organization	organ	organization
:	:	:
division	divis	division
of	of	of
academic	academ	academic
computing	comput	computing
,	,	,
northeastern	northeastern	northeastern
university	univers	university
,	,	,
boston	boston	boston
,	,	,
ma	ma	ma
.	.	.

02115	02115	02115
usa	usa	usa
lines	line	line
:	:	:
13	13	13

hi	hi	hi
there	there	there
,	,	,
i	i	i
have	have	have
a	a	a
mac	mac	mac
512	512	512
with	with	with
a	a	a
burned	burn	burned
out	out	out
part	part	part
which	which	which
looks	look	look
like	like	like
a	a	a
voltage	voltag	voltage
regulator	regul	regulator
.	.	.

the	the	the
part	part	part
number	number	number
is	is	is
bu	bu	bu
406	406	406
and	and	and
i	i	i
believe	believ	believe
the	the	the
vender	vender	vender
is	is	is
sgs	sgs	sg
thomas	thoma	thomas
judging	judg	judging
by	by	by
teh	teh	teh
sgs	sgs	sg
logo	logo	logo
printed	print	printed
on	on	on
the	the	the
package	packag	package
.	.	.

if	if	if
anyone	anyon	anyone
has	has	ha
teh	teh	teh
spec	spec	spec
for	for	for
this	this	this
part	part	part
i	i	i
would	would	would
greatly	great	greatly
appreciate	appreci	appreciate
an	an	an
email	email	email
with	with	with
the	the	the
import	import	import
info	info	info
so	so	so
i	i	i
can	can	can
find	find	find
a	a	a
replacement	replac	replacement
.	.	.

thanx	thanx	thanx
in	in	in
advance	advanc	advance
.	.	.

-	-	-
dave	dave	dave
dnewman@lynx.northeastern.edu	dnewman@lynx.northeastern.edu	dnewman@lynx.northeastern.edu

btw	btw	btw
i	i	i
don	don	don
'	'	'
t	t	t
need	need	need
people	peopl	people
telling	tell	telling
me	me	me
to	to	to
throw	throw	throw
the	the	the
computer	comput	computer
away	away	away
.	.	.

if	if	if

i	i	i
had	had	had
the	the	the
money	money	money
the	the	the
thing	thing	thing
would	would	would
be	be	be
in	in	in
the	the	the
trash	trash	trash
in	in	in
a	a	a
second	second	second
,	,	,
but	but	but

it	it	it
does	doe	doe
make	make	make
a	a	a
good	good	good
terminal	termin	terminal
if	if	if
nothing	noth	nothing
else	els	else
.	.	.
