from	from	from
:	:	:
johnh@macadam.mpce.mq.edu.au	johnh@macadam.mpce.mq.edu.au	johnh@macadam.mpce.mq.edu.au
(	(	(
john	john	john
haddy	haddi	haddy
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
help	help	help
with	with	with
ultra	ultra	ultra
-	-	-
long	long	long
timing	time	timing

organization	organ	organization
:	:	:
macquarie	macquari	macquarie
university	univers	university

lines	line	line
:	:	:
60	60	60

distribution	distribut	distribution
:	:	:
world	world	world

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
macadam	macadam	macadam
.	.	.
mpce	mpce	mpce
.	.	.
mq	mq	mq
.	.	.
edu	edu	edu
.	.	.
au	au	au

in	in	in
article	articl	article
<	<	<
1993apr5.083324.48826@kuhub.cc.ukans.edu	1993apr5.083324.48826@kuhub.cc.ukans.edu	1993apr5.083324.48826@kuhub.cc.ukans.edu
>	>	>
,	,	,
wellison@kuhub.cc.ukans.edu	wellison@kuhub.cc.ukans.edu	wellison@kuhub.cc.ukans.edu
writes	write	writes
:	:	:

|	|	|
>	>	>
i	i	i
have	have	have
a	a	a
project	project	project
that	that	that
was	was	wa
drooped	droop	drooped
in	in	in
my	my	my
lap	lap	lap
that	that	that
is	is	is
somewhat	somewhat	somewhat
a	a	a
pain	pain	pain
to	to	to
design	design	design
.	.	.

|	|	|
>	>	>
what	what	what
i	i	i
am	am	am
looking	look	looking
for	for	for
is	is	is
a	a	a
stable	stabl	stable
ultra	ultra	ultra
-	-	-
long	long	long
solid	solid	solid
state	state	state
timer	timer	timer
.	.	.

what	what	what
they	they	they
want	want	want

|	|	|
>	>	>
to	to	to
do	do	do
is	is	is
to	to	to
place	place	place
this	this	this
thing	thing	thing
on	on	on
the	the	the
antartic	antart	antartic
ice	ice	ice
shelf	shelf	shelf
and	and	and
measure	measur	measure
the	the	the
amount	amount	amount

|	|	|
>	>	>
of	of	of
snow	snow	snow
fall	fall	fall
over	over	over
a	a	a
period	period	period
of	of	of
six	six	six
weeks	week	week
.	.	.

every	everi	every
two	two	two
weeks	week	week
,	,	,
they	they	they
want	want	want
to	to	to
trip	trip	trip
a	a	a

|	|	|
>	>	>
selonoid	selonoid	selonoid
to	to	to
discharge	discharg	discharge
different	differ	different
colored	color	colored
pellets	pellet	pellet
by	by	by
gas	gas	gas
pressure	pressur	pressure
out	out	out
across	across	across
the	the	the

|	|	|
>	>	>
snow	snow	snow
.	.	.

then	then	then
by	by	by
digging	dig	digging
down	down	down
into	into	into
the	the	the
snow	snow	snow
,	,	,
the	the	the
snow	snow	snow
fall	fall	fall
amount	amount	amount
can	can	can
be	be	be
measured	measur	measured

|	|	|
>	>	>
as	as	a
they	they	they
come	come	come
to	to	to
the	the	the
different	differ	different
color	color	color
pellets	pellet	pellet
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
the	the	the
problem	problem	problem
is	is	is
trying	tri	trying
to	to	to
build	build	build
a	a	a
timer	timer	timer
that	that	that
would	would	would
stand	stand	stand
the	the	the
cold	cold	cold
(	(	(
-	-	-
40	40	40
degrees	degre	degree
)	)	)

|	|	|
>	>	>
and	and	and
a	a	a
power	power	power
source	sourc	source
