from	from	from
:	:	:
golchowy@alchemy.chem.utoronto.ca	golchowy@alchemy.chem.utoronto.ca	golchowy@alchemy.chem.utoronto.ca
(	(	(
gerald	gerald	gerald
olchowy	olchowi	olchowy
)	)	)

subject	subject	subject
:	:	:
rangers	ranger	ranger
give	give	give
nhl	nhl	nhl
another	anoth	another
blackeye	blackey	blackeye
.	.	.
.	.	.
.	.	.

organization	organ	organization
:	:	:
university	univers	university
of	of	of
toronto	toronto	toronto
chemistry	chemistri	chemistry
department	depart	department

lines	line	line
:	:	:
10	10	10

news	news	news
reports	report	report
in	in	in
toronto	toronto	toronto
say	say	say
that	that	that
the	the	the
rangers	ranger	ranger
are	are	are
insisting	insist	insisting
that	that	that
kovalev	kovalev	kovalev
,	,	,
zubov	zubov	zubov
,	,	,
and	and	and
andersson	andersson	andersson
play	play	play
for	for	for
binghampton	binghampton	binghampton
in	in	in
the	the	the
calder	calder	calder
cup	cup	cup
playoffs	playoff	playoff
,	,	,
rather	rather	rather
than	than	than
return	return	return
to	to	to
play	play	play
for	for	for
their	their	their
"	"	"
home	home	home
"	"	"
countries	countri	country
in	in	in
the	the	the
world	world	world
championships	championship	championship
.	.	.

.	.	.
.	.	.
.	.	.
shame	shame	shame
on	on	on
the	the	the
rangers	ranger	ranger
.	.	.

another	anoth	another
black	black	black
eye	eye	eye
for	for	for
the	the	the
nhl	nhl	nhl
in	in	in
europe	europ	europe
.	.	.

gerald	gerald	gerald
