from	from	from
:	:	:
icop@csa.bu.edu	icop@csa.bu.edu	icop@csa.bu.edu
(	(	(
antonio	antonio	antonio
pera	pera	pera
)	)	)

subject	subject	subject
:	:	:
request	request	request
for	for	for
list	list	list
of	of	of
boston	boston	boston
univ	univ	univ
.	.	.

players	player	player
in	in	in
nhl	nhl	nhl
distribution	distribut	distribution
:	:	:
na	na	na
organization	organ	organization
:	:	:
computer	comput	computer
science	scienc	science
department	depart	department
,	,	,
boston	boston	boston
university	univers	university
,	,	,
boston	boston	boston
,	,	,
ma	ma	ma
,	,	,
usa	usa	usa
lines	line	line
:	:	:
6	6	6
originator	origin	originator
:	:	:
icop	icop	icop
@	@	@
csa	csa	csa

being	be	being
a	a	a
proud	proud	proud
bu	bu	bu
alumnus	alumnus	alumnus
,	,	,
i	i	i
'	'	'
d	d	d
like	like	like
to	to	to
get	get	get
a	a	a
list	list	list
of	of	of
bu	bu	bu
players	player	player
in	in	in
the	the	the
nhl	nhl	nhl
so	so	so
i	i	i
can	can	can
keep	keep	keep
an	an	an
eye	eye	eye
on	on	on
their	their	their
progress	progress	progress
.	.	.

a	a	a
lot	lot	lot
of	of	of
terriers	terrier	terrier
are	are	are
graduating	graduat	graduating
this	this	this
year	year	year
so	so	so
i	i	i
hope	hope	hope
to	to	to
see	see	see
them	them	them
soon	soon	soon
in	in	in
the	the	the
nhl	nhl	nhl
.	.	.

if	if	if
somebody	somebodi	somebody
could	could	could
post	post	post
or	or	or
send	send	send
me	me	me
a	a	a
list	list	list
,	,	,
i	i	i
'	'	'
d	d	d
appreciate	appreci	appreciate
it	it	it
.	.	.

please	pleas	please
note	note	note
if	if	if
the	the	the
player	player	player
graduated	graduat	graduated
from	from	from
here	here	here
or	or	or
not	not	not
.	.	.
