from	from	from
:	:	:
dchhabra@stpl.ists.ca	dchhabra@stpl.ists.ca	dchhabra@stpl.ists.ca
(	(	(
deepak	deepak	deepak
chhabra	chhabra	chhabra
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
leaf	leaf	leaf
slump	slump	slump
over	over	over

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
stpl	stpl	stpl
.	.	.
ists	ist	ists
.	.	.
ca	ca	ca

organization	organ	organization
:	:	:
solar	solar	solar
terresterial	terresteri	terresterial
physics	physic	physic
laboratory	laboratori	laboratory
,	,	,
ists	ist	ists

lines	line	line
:	:	:
39	39	39

on	on	on
march	march	march
21	21	21
,	,	,
1993	1993	1993
roger	roger	roger
maynard	maynard	maynard
wrote	wrote	wrote
(	(	(
in	in	in
reply	repli	reply
to	to	to
an	an	an
article	articl	article
by	by	by
graham	graham	graham
hudson	hudson	hudson
)	)	)
:	:	:

>	>	>
>	>	>
will	will	will
still	still	still
have	have	have
the	the	the
jennings	jen	jennings
trophy	trophi	trophy
at	at	at
the	the	the
end	end	end
of	of	of
the	the	the
year	year	year
.	.	.

potvin	potvin	potvin
is	is	is
very	veri	very

>	>	>
>	>	>
good	good	good
,	,	,
and	and	and
i	i	i
do	do	do
believe	believ	believe
that	that	that
he	he	he
will	will	will
be	be	be
a	a	a
star	star	star
,	,	,
but	but	but
i	i	i
want	want	want
to	to	to
see	see	see
him	him	him

>	>	>
>	>	>
perform	perform	perform
in	in	in
the	the	the
playoffs	playoff	playoff
under	under	under
pressure	pressur	pressure
.	.	.

>	>	>
you	you	you
don	don	don
'	'	'
t	t	t
think	think	think
he	he	he
is	is	is
performing	perform	performing
"	"	"
under	under	under
pressure	pressur	pressure
"	"	"
now	now	now
?	?	?

the	the	the
major	major	major

>	>	>
differences	differ	difference
between	between	between
playoff	playoff	playoff
hockey	hockey	hockey
and	and	and
normal	normal	normal
hockey	hockey	hockey
is	is	is
1	1	1
.	.	.

play	play	play
-	-	-

>	>	>
ing	ing	ing
every	everi	every
other	other	other
night	night	night
which	which	which
is	is	is
physically	physic	physically
exhausting	exhaust	exhausting
and	and	and
2	2	2
.	.	.

you	you	you

>	>	>
play	play	play
the	the	the
same	same	same
team	team	team
in	in	in
a	a	a
consecutive	consecut	consecutive
string	string	string
of	of	of
games	game	game
.	.	.

is	is	is
this	this	this

>	>	>
what	what	what
you	you	you
mean	mean	mean
by	by	by
pressure	pressur	pressure
?	?	?

have	have	have
you	you	you
even	even	even
thought	thought	thought
about	about	about
what	what	what
you	you	you

>	>	>
mean	mean	mean
by	by	by
pressure	pressur	pressure
,	,	,
or	or	or
are	are	are
your	your	your
thoughts	thought	thought
,	,	,
like	like	like
most	most	most
of	of	of
the	the	the
rest	rest	rest
of	of	of

>	>	>
this	this	this
drivel	drivel	drivel
,	,	,
simply	simpli	simply
half	half	half
-	-	-
baked	bake	baked
?	?	?

this	this	this
was	was	wa
<	<	<
1993mar21.223936.6192@ramsey.cs.laurentian.ca	1993mar21.223936.6192@ramsey.cs.laurentian.ca	1993mar21.223936.6192@ramsey.cs.laurentian.ca
>	>	>
,	,	,
for	for	for
anybody	anybodi	anybody
who	who	who
would	would	would
like	like	like
to	to	to
check	check	check
.	.	.

he	he	he
went	went	went
on	on	on
(	(	(
in	in	in
another	anoth	another
article	articl	article
)	)	)
to	to	to
say	say	say
[	[	[
paraphrased	paraphras	paraphrased
]	]	]

>	>	>
"	"	"
playoff	playoff	playoff
hockey	hockey	hockey
"	"	"
is	is	is
just	just	just
an	an	an
expression	express	expression
used	use	used
by	by	by
announcers	announc	announcer
to	to	to
convince	convinc	convince

>	>	>
simple	simpl	simple
-	-	-
minded	mind	minded
folks	folk	folk
like	like	like
yourself	yourself	yourself
that	that	that
what	what	what
you	you	you
are	are	are
seeing	see	seeing
is	is	is
a	a	a
better	better	better

>	>	>
product	product	product
than	than	than
a	a	a
regular	regular	regular
-	-	-
season	season	season
game	game	game
.	.	.

*	*	*
now	now	now
*	*	*
,	,	,
however	howev	however
,	,	,
in	in	in
article	articl	article
<	<	<
1993apr12.013939.23016@ramsey.cs.laurentian.ca	1993apr12.013939.23016@ramsey.cs.laurentian.ca	1993apr12.013939.23016@ramsey.cs.laurentian.ca
>	>	>

(	(	(
roger	roger	roger
maynard	maynard	maynard
)	)	)
writes	write	writes
:	:	:

>	>	>
with	with	with
a	a	a
4	4	4
-	-	-
2	2	2
win	win	win
over	over	over
a	a	a
tough	tough	tough
whaler	whaler	whaler
squad	squad	squad
the	the	the
leafs	leaf	leaf
showed	show	showed
all	all	all
doubters	doubter	doubter

>	>	>
what	what	what
playoff	playoff	playoff
hockey	hockey	hockey
is	is	is
all	all	all
about	about	about
.	.	.

^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

so	so	so
,	,	,
roger	roger	roger
,	,	,
what	what	what
exactly	exact	exactly
*	*	*
is	is	is
*	*	*
playoff	playoff	playoff
hockey	hockey	hockey
all	all	all
about	about	about
?	?	?

or	or	or
is	is	is
it	it	it
a	a	a
convenient	conveni	convenient
phrase	phrase	phrase
to	to	to
use	use	use
in	in	in
certain	certain	certain
circumstances	circumst	circumstance
only	onli	only
?	?	?

you	you	you
see	see	see
