from	from	from
:	:	:
nlu@xenon.stanford.edu	nlu@xenon.stanford.edu	nlu@xenon.stanford.edu
(	(	(
nelson	nelson	nelson
lu	lu	lu
)	)	)

subject	subject	subject
:	:	:
sharks	shark	shark
review	review	review
part	part	part
3	3	3
:	:	:
defensemen	defensemen	defensemen
(	(	(
21	21	21
-	-	-
45	45	45
)	)	)

organization	organ	organization
:	:	:
computer	comput	computer
science	scienc	science
department	depart	department
,	,	,
stanford	stanford	stanford
university	univers	university
.	.	.

lines	line	line
:	:	:
85	85	85

#	#	#
21	21	21
peter	peter	peter
ahola	ahola	ahola
season	season	season
:	:	:
2nd	2nd	2nd
acquired	acquir	acquired
:	:	:
'	'	'
92	92	92
-	-	-
93	93	93
,	,	,
trade	trade	trade
with	with	with
pittsburgh	pittsburgh	pittsburgh
for	for	for
future	futur	future
considerations	consider	consideration
grade	grade	grade
:	:	:
i	i	i
(	(	(
b	b	b
)	)	)

it	it	it
is	is	is
way	way	way
too	too	too
early	earli	early
to	to	to
tell	tell	tell
about	about	about
ahola	ahola	ahola
,	,	,
who	who	who
was	was	wa
acquired	acquir	acquired
probably	probabl	probably
because	becaus	because
the	the	the
penguins	penguin	penguin
figured	figur	figured
that	that	that
they	they	they
would	would	would
lose	lose	lose
him	him	him
in	in	in
the	the	the
expansion	expans	expansion
draft	draft	draft
.	.	.

ahola	ahola	ahola
had	had	had
only	onli	only
played	play	played
50	50	50
games	game	game
this	this	this
season	season	season
(	(	(
i	i	i
think	think	think
it	it	it
'	'	'
s	s	s
actually	actual	actually
less	less	less
;	;	;
the	the	the
san	san	san
jose	jose	jose
mercury	mercuri	mercury
news	news	news
may	may	may
be	be	be
in	in	in
err	err	err
here	here	here
)	)	)
,	,	,
20	20	20
of	of	of
them	them	them
with	with	with
the	the	the
sharks	shark	shark
.	.	.

in	in	in
the	the	the
games	game	game
he	he	he
has	has	ha
played	play	played
,	,	,
he	he	he
appeared	appear	appeared
quite	quit	quite
solid	solid	solid
defensively	defens	defensively
,	,	,
although	although	although
he	he	he
hasn	hasn	hasn
'	'	'
t	t	t
been	been	been
spectacular	spectacular	spectacular
