from	from	from
:	:	:
"	"	"
terence	terenc	terence
m	m	m
.	.	.

rokop	rokop	rokop
"	"	"
<	<	<
tr2i+@andrew.cmu.edu	tr2i+@andrew.cmu.edu	tr2i+@andrew.cmu.edu
>	>	>
subject	subject	subject
:	:	:
re	re	re
:	:	:
patrick	patrick	patrick
playoffs	playoff	playoff
look	look	look
like	like	like
this	this	this
organization	organ	organization
:	:	:
freshman	freshman	freshman
,	,	,
physics	physic	physic
,	,	,
carnegie	carnegi	carnegie
mellon	mellon	mellon
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
pa	pa	pa
lines	line	line
:	:	:
20	20	20

<	<	<
bson.93apr14154548@hal.gnu.ai.mit.edu	bson.93apr14154548@hal.gnu.ai.mit.edu	bson.93apr14154548@hal.gnu.ai.mit.edu
>	>	>
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
po5	po5	po5
.	.	.
andrew	andrew	andrew
.	.	.
cmu	cmu	cmu
.	.	.
edu	edu	edu
in	in	in
-	-	-
reply	repli	reply
-	-	-
to	to	to
:	:	:
<	<	<
bson.93apr14154548@hal.gnu.ai.mit.edu	bson.93apr14154548@hal.gnu.ai.mit.edu	bson.93apr14154548@hal.gnu.ai.mit.edu
>	>	>

jan	jan	jan
brittenson	brittenson	brittenson
writes	write	writes
:	:	:

>	>	>
last	last	last
year	year	year
.	.	.

the	the	the
pens	pen	pen
'	'	'
weak	weak	weak
spot	spot	spot
is	is	is
defense	defens	defense
and	and	and
goaltending	goaltend	goaltending
-	-	-
-	-	-
if	if	if
boston	boston	boston

.	.	.
.	.	.
.	.	.

>	>	>
boston	boston	boston
doesn	doesn	doesn
'	'	'
t	t	t
have	have	have
the	the	the
guns	gun	gun
of	of	of
the	the	the
pens	pen	pen
,	,	,
but	but	but
the	the	the
pens	pen	pen
doesn	doesn	doesn
'	'	'
t	t	t
have	have	have

>	>	>
the	the	the
defense	defens	defense
,	,	,
goaltending	goaltend	goaltending
,	,	,
and	and	and
discipline	disciplin	discipline
of	of	of
boston	boston	boston
.	.	.

still	still	still
,	,	,
boston	boston	boston
can	can	can

why	whi	why
do	do	do
you	you	you
say	say	say
this	this	this
?	?	?

as	as	a
of	of	of
now	now	now
,	,	,
the	the	the
pens	pen	pen
and	and	and
bruins	bruin	bruin
have	have	have
played	play	played
the	the	the
same	same	same
number	number	number
of	of	of
games	game	game
,	,	,
and	and	and
given	given	given
up	up	up
the	the	the
same	same	same
number	number	number
of	of	of
goals	goal	goal
.	.	.

they	they	they
are	are	are
tied	tie	tied
for	for	for
the	the	the
third	third	third
and	and	and
fourth	fourth	fourth
best	best	best
defenses	defens	defense
in	in	in
the	the	the
league	leagu	league
,	,	,
behind	behind	behind
chicago	chicago	chicago
first	first	first
and	and	and
toronto	toronto	toronto
second	second	second
.	.	.

the	the	the
pens	pen	pen
'	'	'
weak	weak	weak
spot	spot	spot
is	is	is
defense	defens	defense
?	?	?

only	onli	only
by	by	by
comparison	comparison	comparison
to	to	to
their	their	their
offense	offens	offense
,	,	,
which	which	which
is	is	is
second	second	second
in	in	in
the	the	the
league	leagu	league
to	to	to
detroit	detroit	detroit
.	.	.

but	but	but
the	the	the
pens	pen	pen
are	are	are
no	no	no
weaker	weaker	weaker
on	on	on
defense	defens	defense
and	and	and
goaltending	goaltend	goaltending
than	than	than
the	the	the
bruins	bruin	bruin
are	are	are
;	;	;
that	that	that
is	is	is
,	,	,
they	they	they
are	are	are
both	both	both
very	veri	very
strong	strong	strong
.	.	.

terry	terri	terry
