from	from	from
:	:	:
steveg@cadkey.com	steveg@cadkey.com	steveg@cadkey.com
(	(	(
steve	steve	steve
gallichio	gallichio	gallichio
)	)	)

subject	subject	subject
:	:	:
the	the	the
most	most	most
average	averag	average
player	player	player
in	in	in
the	the	the
nhl	nhl	nhl

organization	organ	organization
:	:	:
cadkey	cadkey	cadkey
,	,	,
inc	inc	inc
.	.	.

lines	line	line
:	:	:
41	41	41

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
access	access	access
.	.	.
digex	digex	digex
.	.	.
net	net	net

and	and	and
now	now	now
,	,	,
i	i	i
interrupt	interrupt	interrupt
your	your	your
regularly	regular	regularly
scheduled	schedul	scheduled
news	news	news
reading	read	reading
to	to	to
bring	bring	bring
you	you	you
another	anoth	another
message	messag	message
sponsored	sponsor	sponsored
by	by	by
the	the	the
department	depart	department
of	of	of
really	realli	really
mundane	mundan	mundane
statistics	statist	statistic
:	:	:

i	i	i
passed	pass	passed
the	the	the
final	final	final
individual	individu	individual
player	player	player
stats	stat	stats
posted	post	posted
here	here	here
the	the	the
other	other	other
day	day	day
through	through	through
a	a	a
filter	filter	filter
to	to	to
average	averag	average
out	out	out
games	game	game
,	,	,
goals	goal	goal
,	,	,
assists	assist	assist
,	,	,
points	point	point
,	,	,
and	and	and
penalty	penalti	penalty
minutes	minut	minute
for	for	for
the	the	the
mythical	mythic	mythical
average	averag	average
nhl	nhl	nhl
pro	pro	pro
who	who	who
played	play	played
in	in	in
the	the	the
league	leagu	league
this	this	this
season	season	season
.	.	.

(	(	(
why	whi	why
?	?	?

because	becaus	because
it	it	it
'	'	'
s	s	s
monday	monday	monday
and	and	and
i	i	i
didn	didn	didn
'	'	'
t	t	t
feel	feel	feel
like	like	like
writing	write	writing
any	ani	any
real	real	real
code	code	code
.	.	.
.	.	.
.	.	.
)	)	)

anyway	anyway	anyway
,	,	,
after	after	after
i	i	i
wiped	wipe	wiped
out	out	out
the	the	the
60	60	60
-	-	-
odd	odd	odd
goalies	goali	goalie
in	in	in
the	the	the
list	list	list
,	,	,
i	i	i
came	came	came
up	up	up
with	with	with
