from	from	from
:	:	:
patrick	patrick	patrick
walker	walker	walker
<	<	<
f1hh@unb.ca	f1hh@unb.ca	f1hh@unb.ca
>	>	>

subject	subject	subject
:	:	:
red	red	red
wings	wing	wing
goespel	goespel	goespel
.	.	.
.	.	.
.	.	.

lines	line	line
:	:	:
19	19	19

organization	organ	organization
:	:	:
the	the	the
university	univers	university
of	of	of
new	new	new
brunswick	brunswick	brunswick

detroit	detroit	detroit
'	'	'
s	s	s
going	go	going
to	to	to
beat	beat	beat
toronto	toronto	toronto
in	in	in
6	6	6
or	or	or
less	less	less
!	!	!
!	!	!
!	!	!

granted	grant	granted
,	,	,
gilmour	gilmour	gilmour
should	should	should
get	get	get
the	the	the
hart	hart	hart
trophy	trophi	trophy
,	,	,
not	not	not
lemieux	lemieux	lemieux
.	.	.
.	.	.
.	.	.

just	just	just
look	look	look
at	at	at
what	what	what
gilmour	gilmour	gilmour
did	did	did
for	for	for
toronto	toronto	toronto
.	.	.

when	when	when
you	you	you
think	think	think
of	of	of
toronto	toronto	toronto
,	,	,
who	who	who
comes	come	come
to	to	to
mind	mind	mind
,	,	,
gilmour	gilmour	gilmour
,	,	,
andreychuk	andreychuk	andreychuk
,	,	,
potvin	potvin	potvin
.	.	.
.	.	.
.	.	.
ah	ah	ah
.	.	.
.	.	.
.	.	.
did	did	did
i	i	i
mentio	mentio	mentio
n	n	n
gilmour	gilmour	gilmour
?	?	?

back	back	back
to	to	to
detroit	detroit	detroit
.	.	.
.	.	.
.	.	.

there	there	there
really	realli	really
isn	isn	isn
'	'	'
t	t	t
a	a	a
team	team	team
that	that	that
could	could	could
stand	stand	stand
up	up	up
to	to	to
them	them	them
if	if	if
all	all	all
the	the	the
players	player	player
on	on	on
the	the	the
team	team	team
play	play	play
to	to	to
their	their	their
potential	potenti	potential
,	,	,
no	no	no
one	one	one
could	could	could
stop	stop	stop
them	them	them
.	.	.

yzerman	yzerman	yzerman
,	,	,
fedorov	fedorov	fedorov
,	,	,
coffey	coffey	coffey
,	,	,
lindstrom	lindstrom	lindstrom
.	.	.
.	.	.
.	.	.

there	there	there
'	'	'
s	s	s
more	more	more
firepower	firepow	firepower
there	there	there
than	than	than
pittsburgh	pittsburgh	pittsburgh
.	.	.
.	.	.
.	.	.

and	and	and
they	they	they
don	don	don
'	'	'
t	t	t
tri	tri	tri
p	p	p
over	over	over
their	their	their
own	own	own
skates	skate	skate
!	!	!

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-

/	/	/
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
/	/	/
detroit	detroit	detroit
over	over	over
toronto	toronto	toronto
in	in	in
5	5	5
patrick	patrick	patrick
walker	walker	walker

/	/	/
/	/	/
-	-	-
-	-	-
\	\	\
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
/	/	/
detroit	detroit	detroit
over	over	over
chicago	chicago	chicago
in	in	in
6	6	6
university	univers	university
of	of	of
new	new	new
bruns	brun	bruns
.	.	.

!	!	!

!	!	!

!	!	!
-	-	-
-	-	-
-	-	-
/	/	/
detroit	detroit	detroit
over	over	over
vancouver	vancouv	vancouver
in	in	in
6	6	6
canada	canada	canada

\	\	\
\	\	\
__	__	__
/	/	/
/	/	/
detroit	detroit	detroit
over	over	over
nords	nord	nords
in	in	in
6	6	6
"	"	"
disco	disco	disco
still	still	still
sucks	suck	suck
!	!	!
"	"	"

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
