from	from	from
:	:	:
hk.mlr@forsythe.stanford.edu	hk.mlr@forsythe.stanford.edu	hk.mlr@forsythe.stanford.edu
(	(	(
mark	mark	mark
rogowsky	rogowski	rogowsky
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
pds	pds	pd
vs	vs	v
.	.	.

nubus	nubus	nubus
(	(	(
was	was	wa
re	re	re
:	:	:
lc	lc	lc
iii	iii	iii
nubus	nubus	nubus
capable	capabl	capable
?	?	?
)	)	)
organization	organ	organization
:	:	:
stanford	stanford	stanford
university	univers	university
lines	line	line
:	:	:
42	42	42
distribution	distribut	distribution
:	:	:
usa	usa	usa
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
morrow	morrow	morrow
.	.	.
stanford	stanford	stanford
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
1993apr16.191259.1@fnalf.fnal.gov	1993apr16.191259.1@fnalf.fnal.gov	1993apr16.191259.1@fnalf.fnal.gov
>	>	>
,	,	,
higgins@fnalf.fnal.gov	higgins@fnalf.fnal.gov	higgins@fnalf.fnal.gov
(	(	(
bill	bill	bill
higgins	higgin	higgins
-	-	-
-	-	-
beam	beam	beam
jockey	jockey	jockey
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
c5kzls.kkb@dartvax.dartmouth.edu	c5kzls.kkb@dartvax.dartmouth.edu	c5kzls.kkb@dartvax.dartmouth.edu
>	>	>
,	,	,
hades@coos.dartmouth.edu	hades@coos.dartmouth.edu	hades@coos.dartmouth.edu
(	(	(
brian	brian	brian
v	v	v
.	.	.

hughes	hugh	hughes
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
mmiller@garnet.msen.com	mmiller@garnet.msen.com	mmiller@garnet.msen.com
(	(	(
marvin	marvin	marvin
miller	miller	miller
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
my	my	my
friend	friend	friend
recently	recent	recently
purchased	purchas	purchased
a	a	a
lc	lc	lc
iii	iii	iii
and	and	and
he	he	he
wants	want	want
to	to	to
know	know	know
if	if	if
there	there	there
is	is	is

>	>	>
>	>	>
>	>	>
such	such	such
a	a	a
demon	demon	demon
called	call	called
nubus	nubus	nubus
adapter	adapt	adapter
for	for	for
his	his	his
pds	pds	pd
slot	slot	slot
?	?	?

>	>	>

>	>	>
>	>	>
the	the	the
lc	lc	lc
family	famili	family
of	of	of
macs	mac	mac
can	can	can
only	onli	only

>	>	>
>	>	>
use	use	use
pds	pds	pd
cards	card	card
.	.	.

they	they	they
are	are	are
not	not	not
able	abl	able
to	to	to
use	use	use
nubus	nubus	nubus
.	.	.

>	>	>

>	>	>
ah	ah	ah
,	,	,
but	but	but
why	whi	why
?	?	?

can	can	can
some	some	some
technically	technic	technically
-	-	-
hip	hip	hip
macslinger	macsling	macslinger
tell	tell	tell
us	us	u
what	what	what
the	the	the

>	>	>
difference	differ	difference
is	is	is
between	between	between
pds	pds	pd
and	and	and
nubus	nubus	nubus
?	?	?

>	>	>

>	>	>
is	is	is
it	it	it
impossible	imposs	impossible
to	to	to
make	make	make
a	a	a
gadget	gadget	gadget
that	that	that
plugs	plug	plug
into	into	into
pds	pds	pd
and	and	and
ends	end	end
in	in	in
a	a	a

>	>	>
nubus	nubus	nubus
card	card	card
cage	cage	cage
?	?	?

at	at	at
least	least	least
,	,	,
marvin	marvin	marvin
'	'	'
s	s	s
friend	friend	friend
has	has	ha
not	not	not
been	been	been
able	abl	able
to	to	to

>	>	>
locate	locat	locate
one	one	one
and	and	and
neither	neither	neither
have	have	have
i	i	i
.	.	.

what	what	what
is	is	is
the	the	the
fundamental	fundament	fundamental
reason	reason	reason
for	for	for

>	>	>
this	this	this
?	?	?

>	>	>

>	>	>
-	-	-
-	-	-

>	>	>
o	o	o
~	~	~
~	~	~
*	*	*
/	/	/
_	_	_
)	)	)
'	'	'
/	/	/
/	/	/
/	/	/
_	_	_
/	/	/
'	'	'
,	,	,
,	,	,
'	'	'
,	,	,
_	_	_
_	_	_
\	\	\
|	|	|
/	/	/

>	>	>
-	-	-
~	~	~
-	-	-
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
/	/	/
_	_	_
)	)	)
/	/	/
/	/	/
/	/	/
/	/	/
/	/	/
/	/	/
(	(	(
_	_	_
)	)	)
(	(	(
_	_	_
)	)	)
/	/	/
/	/	/
/	/	/
_	_	_
\	\	\
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
zap	zap	zap
!	!	!

>	>	>
/	/	/
\	\	\
(	(	(
_	_	_
)	)	)
(	(	(
_	_	_
)	)	)
/	/	/
|	|	|
\	\	\

>	>	>
|	|	|
|	|	|
bill	bill	bill
higgins	higgin	higgins
fermi	fermi	fermi
national	nation	national
accelerator	acceler	accelerator
laboratory	laboratori	laboratory

>	>	>
\	\	\
/	/	/
bitnet	bitnet	bitnet
:	:	:
higgins@fnal.bitnet	higgins@fnal.bitnet	higgins@fnal.bitnet

>	>	>
-	-	-
-	-	-
internet	internet	internet
:	:	:
higgins@fnal.fnal.gov	higgins@fnal.fnal.gov	higgins@fnal.fnal.gov

>	>	>
~	~	~
span	span	span
/	/	/
hepnet	hepnet	hepnet
:	:	:
43011	43011	43011
:	:	:
:	:	:
higgins	higgin	higgins
second	second	second
wave	wave	wave
makes	make	make
nubus	nubus	nubus
card	card	card
cages	cage	cage
that	that	that
work	work	work
on	on	on
the	the	the
pds	pds	pd
slots	slot	slot
of	of	of
at	at	at
least	least	least
three	three	three
macs	mac	mac
:	:	:
the	the	the
se	se	se
/	/	/
30	30	30
,	,	,
iisi	iisi	iisi
and	and	and
centris	centri	centris
610	610	610
.	.	.

they	they	they
have	have	have
not	not	not
,	,	,
to	to	to
my	my	my
knowledge	knowledg	knowledge
,	,	,
announced	announc	announced
such	such	such
a	a	a
device	devic	device
for	for	for
the	the	the
lcii	lcii	lcii
,	,	,
but	but	but
they	they	they
could	could	could
make	make	make
one	one	one
,	,	,
technologically	technolog	technologically
.	.	.

the	the	the
pds	pds	pd
card	card	card
that	that	that
goes	goe	go
to	to	to
the	the	the
cage	cage	cage
simply	simpli	simply
needs	need	need
the	the	the
nubus	nubus	nubus
controller	control	controller
circuitry	circuitri	circuitry
present	present	present
on	on	on
nubus	nubus	nubus
macs	mac	mac
.	.	.

why	whi	why
,	,	,
though	though	though
,	,	,
does	doe	doe
anyone	anyon	anyone
care	care	care
about	about	about
this	this	this
?	?	?

dgr	dgr	dgr
has	has	ha
a	a	a
three	three	three
-	-	-
pds	pds	pd
adapter	adapt	adapter
for	for	for
the	the	the
lc	lc	lc
/	/	/
lcii	lcii	lcii
.	.	.

they	they	they
will	will	will
soon	soon	soon
have	have	have
one	one	one
for	for	for
the	the	the
lciii	lciii	lciii
.	.	.

pds	pds	pd
is	is	is
better	better	better
than	than	than
nubus	nubus	nubus
for	for	for
most	most	most
people	peopl	people
in	in	in
most	most	most
applications	applic	application
.	.	.

granted	grant	granted
,	,	,
there	there	there
are	are	are
more	more	more
nubus	nubus	nubus
cards	card	card
.	.	.

but	but	but
,	,	,
most	most	most
applications	applic	application
that	that	that
require	requir	require
a	a	a
nubus	nubus	nubus
card	card	card
(	(	(
like	like	like
full	full	full
-	-	-
motion	motion	motion
video	video	video
capture	captur	capture
)	)	)
shouldn	shouldn	shouldn
'	'	'
t	t	t
be	be	be
done	done	done
on	on	on
an	an	an
lc	lc	lc
/	/	/
lcii	lcii	lcii
/	/	/
lciii	lciii	lciii
anyway	anyway	anyway
.	.	.

mark	mark	mark
