from	from	from
:	:	:
dpb@sdchemw2.ucsd.edu	dpb@sdchemw2.ucsd.edu	dpb@sdchemw2.ucsd.edu
(	(	(
doug	doug	doug
p	p	p
.	.	.

book	book	book
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
stereo	stereo	stereo
sound	sound	sound
problem	problem	problem
(	(	(
?	?	?
)	)	)
on	on	on
mac	mac	mac
games	game	game
organization	organ	organization
:	:	:
uc	uc	uc
san	san	san
diego	diego	diego
chemistry	chemistri	chemistry
lines	line	line
:	:	:
13	13	13
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
sdchemw2	sdchemw2	sdchemw2
.	.	.
ucsd	ucsd	ucsd
.	.	.
edu	edu	edu

thanks	thank	thanks
,	,	,
steve	steve	steve
,	,	,
for	for	for
your	your	your
helpful	help	helpful
and	and	and
informative	inform	informative
comments	comment	comment
on	on	on
mac	mac	mac
stereo	stereo	stereo
sound	sound	sound
.	.	.

too	too	too
bad	bad	bad
some	some	some
developers	develop	developer
aren	aren	aren
'	'	'
t	t	t
addressing	address	addressing
the	the	the
problem	problem	problem
.	.	.

this	this	this
did	did	did
make	make	make
my	my	my
trusty	trusti	trusty
old	old	old
mac	mac	mac
ii	ii	ii
superior	superior	superior
to	to	to
the	the	the
quadra	quadra	quadra
i	i	i
replaced	replac	replaced
it	it	it
with	with	with
in	in	in
one	one	one
way	way	way
though	though	though
!	!	!

:	:	:
)	)	)

thanks	thank	thanks
,	,	,
doug	doug	doug
