from	from	from
:	:	:
pilon@aix02.ecs.rpi.edu	pilon@aix02.ecs.rpi.edu	pilon@aix02.ecs.rpi.edu
(	(	(
t	t	t
.	.	.
j	j	j
.	.	.
pilon	pilon	pilon
)	)	)

subject	subject	subject
:	:	:
my	my	my
iicx	iicx	iicx
won	won	won
'	'	'
t	t	t
turn	turn	turn
on	on	on
.	.	.
.	.	.
.	.	.

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
aix02	aix02	aix02
.	.	.
ecs	ec	ec
.	.	.
rpi	rpi	rpi
.	.	.
edu	edu	edu

lines	line	line
:	:	:
14	14	14

anyone	anyon	anyone
know	know	know
what	what	what
would	would	would
cause	caus	cause
my	my	my
iicx	iicx	iicx
to	to	to
not	not	not
turn	turn	turn
on	on	on
when	when	when
i	i	i
hit	hit	hit
the	the	the
keyboard	keyboard	keyboard
switch	switch	switch
?	?	?

the	the	the
one	one	one
in	in	in
the	the	the
back	back	back
of	of	of
the	the	the
machine	machin	machine
doesn	doesn	doesn
'	'	'
t	t	t
work	work	work
either	either	either
.	.	.
.	.	.
.	.	.

the	the	the
only	onli	only
way	way	way
i	i	i
can	can	can
turn	turn	turn
it	it	it
on	on	on
is	is	is
to	to	to
unplug	unplug	unplug
the	the	the
machine	machin	machine
for	for	for
a	a	a
few	few	few
minutes	minut	minute
,	,	,
then	then	then
plug	plug	plug
it	it	it
back	back	back
in	in	in
and	and	and
hit	hit	hit
the	the	the
power	power	power
switch	switch	switch
in	in	in
the	the	the
back	back	back
immediately	immedi	immediately
.	.	.
.	.	.
.	.	.

sometimes	sometim	sometimes
this	this	this
doesn	doesn	doesn
'	'	'
t	t	t
even	even	even
work	work	work
for	for	for
a	a	a
long	long	long
time	time	time
.	.	.
.	.	.
.	.	.

i	i	i
remember	rememb	remember
hearing	hear	hearing
about	about	about
this	this	this
problem	problem	problem
a	a	a
long	long	long
time	time	time
ago	ago	ago
,	,	,
and	and	and
that	that	that
a	a	a
logic	logic	logic
board	board	board
failure	failur	failure
was	was	wa
mentioned	mention	mentioned
as	as	a
the	the	the
source	sourc	source
of	of	of
the	the	the
problem	problem	problem
.	.	.
.	.	.
.	.	.
is	is	is
this	this	this
true	true	true
?	?	?

thanks	thank	thanks
,	,	,
t	t	t
.	.	.
j	j	j
.	.	.
pilon	pilon	pilon

pilon@rpi.edu	pilon@rpi.edu	pilon@rpi.edu
