from	from	from
:	:	:
josip@eng.umd.edu	josip@eng.umd.edu	josip@eng.umd.edu
(	(	(
josip	josip	josip
loncaric	loncar	loncaric
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
duo	duo	duo
230	230	230
crashes	crash	crash
aftersleep	aftersleep	aftersleep
(	(	(
looks	look	look
like	like	like
apple	appl	apple
bug	bug	bug
!	!	!
)	)	)

organization	organ	organization
:	:	:
project	project	project
glue	glue	glue
,	,	,
university	univers	university
of	of	of
maryland	maryland	maryland
,	,	,
college	colleg	college
park	park	park

lines	line	line
:	:	:
7	7	7

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
orbit	orbit	orbit
.	.	.
src	src	src
.	.	.
umd	umd	umd
.	.	.
edu	edu	edu

i	i	i
do	do	do
not	not	not
have	have	have
this	this	this
type	type	type
of	of	of
problem	problem	problem
,	,	,
but	but	but
at	at	at
one	one	one
point	point	point
an	an	an
apple	appl	apple
rep	rep	rep
told	told	told
me	me	me
that	that	that
duo	duo	duo
'	'	'
s	s	s
"	"	"
system	system	system
enabler	enabl	enabler
"	"	"
file	file	file
version	version	version
1	1	1
.	.	.
0	0	0
.	.	.
1	1	1
fixes	fix	fix
some	some	some
kind	kind	kind
of	of	of
sleep	sleep	sleep
-	-	-
related	relat	related
problem	problem	problem
.	.	.

you	you	you
may	may	may
want	want	want
to	to	to
investigate	investig	investigate
this	this	this
.	.	.
.	.	.
.	.	.

-	-	-
josip	josip	josip
loncaric	loncar	loncaric
