from	from	from
:	:	:
noah@apple.com	noah@apple.com	noah@apple.com
(	(	(
noah	noah	noah
price	price	price
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
lc	lc	lc
iii	iii	iii
nubus	nubus	nubus
capable	capabl	capable
?	?	?

organization	organ	organization
:	:	:
(	(	(
not	not	not
the	the	the
opinions	opinion	opinion
of	of	of
)	)	)
apple	appl	apple
computer	comput	computer
,	,	,
inc	inc	inc
.	.	.

lines	line	line
:	:	:
18	18	18

in	in	in
article	articl	article
<	<	<
1qkkq4	1qkkq4	1qkkq4
$	$	$
5ev@nigel.msen.com	5ev@nigel.msen.com	5ev@nigel.msen.com
>	>	>
,	,	,
mmiller@garnet.msen.com	mmiller@garnet.msen.com	mmiller@garnet.msen.com
(	(	(
marvin	marvin	marvin
miller	miller	miller
)	)	)
wrote	wrote	wrote
:	:	:

>	>	>

>	>	>
my	my	my
friend	friend	friend
recently	recent	recently
purchased	purchas	purchased
a	a	a
lc	lc	lc
iii	iii	iii
and	and	and
he	he	he
wants	want	want
to	to	to
know	know	know
if	if	if
there	there	there
is	is	is

>	>	>
such	such	such
a	a	a
demon	demon	demon
called	call	called
nubus	nubus	nubus
adapter	adapt	adapter
for	for	for
his	his	his
pds	pds	pd
slot	slot	slot
?	?	?

compusa	compusa	compusa
and	and	and

>	>	>
computercity	computerc	computercity
supercenter	supercent	supercenter
says	say	say
they	they	they
don	don	don
'	'	'
t	t	t
carry	carri	carry
them	them	them
.	.	.

>	>	>

>	>	>
does	doe	doe
this	this	this
mean	mean	mean
lc	lc	lc
iii	iii	iii
is	is	is
incapable	incap	incapable
of	of	of
carrying	carri	carrying
a	a	a
nubus	nubus	nubus
board	board	board
?	?	?

apple	appl	apple
doesn	doesn	doesn
'	'	'
t	t	t
make	make	make
such	such	such
a	a	a
card	card	card
,	,	,
though	though	though
i	i	i
suppose	suppos	suppose
a	a	a
third	third	third
party	parti	party
could	could	could
.	.	.

one	one	one
big	big	big
problem	problem	problem
is	is	is
that	that	that
there	there	there
isn	isn	isn
'	'	'
t	t	t
room	room	room
for	for	for
a	a	a
standard	standard	standard
nubus	nubus	nubus
card	card	card
inside	insid	inside
the	the	the
lc	lc	lc
iii	iii	iii
.	.	.

noah	noah	noah

~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
noah@apple.com	noah@apple.com	noah@apple.com
macintosh	macintosh	macintosh
hardware	hardwar	hardware
design	design	design

.	.	.
.	.	.
.	.	.
!	!	!
{	{	{
sun	sun	sun
,	,	,
decwrl	decwrl	decwrl
}	}	}
!	!	!
apple	appl	apple
!	!	!
noah	noah	noah
(	(	(
not	not	not
the	the	the
opinions	opinion	opinion
of	of	of
)	)	)
apple	appl	apple
computer	comput	computer
,	,	,
inc	inc	inc
.	.	.
