from	from	from
:	:	:
chrism@cirrus.com	chrism@cirrus.com	chrism@cirrus.com
(	(	(
chris	chris	chris
metcalfe	metcalf	metcalfe
)	)	)

subject	subject	subject
:	:	:
brendan	brendan	brendan
mckay	mckay	mckay
clarifies	clarifi	clarifies
the	the	the
nazi	nazi	nazi
racial	racial	racial
theory	theori	theory

organization	organ	organization
:	:	:
cirrus	cirrus	cirrus
logic	logic	logic
inc	inc	inc
.	.	.

lines	line	line
:	:	:
59	59	59

only	onli	only
brendan	brendan	brendan
mckay	mckay	mckay
,	,	,
or	or	or
maybe	mayb	maybe
arf	arf	arf
,	,	,
would	would	would
come	come	come
to	to	to
the	the	the
rescue	rescu	rescue
of	of	of
nazi	nazi	nazi
racial	racial	racial
theory	theori	theory
.	.	.

is	is	is
it	it	it
distressing	distress	distressing
brendan	brendan	brendan
?	?	?

the	the	the
point	point	point
is	is	is
that	that	that
any	ani	any
eugenic	eugen	eugenic
solution	solut	solution
to	to	to
the	the	the
jewish	jewish	jewish
problem	problem	problem
as	as	a
elias	elia	elia
has	has	ha
proposed	propos	proposed
smacks	smack	smack
of	of	of
pure	pure	pure
nazism	nazism	nazism
.	.	.

the	the	the
fact	fact	fact
that	that	that
elias	elia	elia
'	'	'
proposal	propos	proposal
cast	cast	cast
the	the	the
entire	entir	entire
"	"	"
problem	problem	problem
"	"	"
as	as	a
one	one	one
of	of	of
the	the	the
abnormal	abnorm	abnormal
presence	presenc	presence
of	of	of
israeli	isra	israeli
society	societi	society
in	in	in
the	the	the
middle	middl	middle
east	east	east
,	,	,
and	and	and
that	that	that
he	he	he
buried	buri	buried
a	a	a
slam	slam	slam
against	against	against
u	u	u
.	.	.
s	s	s
.	.	.
aid	aid	aid
to	to	to
israel	israel	israel
in	in	in
the	the	the
midst	midst	midst
of	of	of
his	his	his
"	"	"
even	even	even
-	-	-
handed	hand	handed
"	"	"
solution	solut	solution
of	of	of
the	the	the
jewish	jewish	jewish
question	question	question
,	,	,
made	made	made
it	it	it
obvious	obvious	obvious
what	what	what
he	he	he
had	had	had
in	in	in
mind	mind	mind
:	:	:
disolving	disolv	disolving
the	the	the
jewish	jewish	jewish
polity	politi	polity
.	.	.

that	that	that
*	*	*
is	is	is
*	*	*
a	a	a
nazi	nazi	nazi
doctrine	doctrin	doctrine
:	:	:
rectification	rectif	rectification
of	of	of
the	the	the
"	"	"
abnormal	abnorm	abnormal
presence	presenc	presence
"	"	"
of	of	of
the	the	the
jewish	jewish	jewish
people	peopl	people
within	within	within
a	a	a
larger	larger	larger
body	bodi	body
politic	polit	politic
.	.	.

whether	whether	whether
your	your	your
"	"	"
solution	solut	solution
"	"	"
involves	involv	involves
gas	gas	gas
,	,	,
monetary	monetari	monetary
incentives	incent	incentive
to	to	to
the	the	the
poor	poor	poor
jews	jew	jew
to	to	to
marry	marri	marry
out	out	out
,	,	,
or	or	or
as	as	a
feisal	feisal	feisal
husseini	husseini	husseini
has	has	ha
said	said	said
,	,	,
"	"	"
disolve	disolv	disolve
the	the	the
zionist	zionist	zionist
entity	entiti	entity
by	by	by
forcing	forc	forcing
it	it	it
to	to	to
engage	engag	engage
the	the	the
normal	normal	normal
surrounding	surround	surrounding
arab	arab	arab
culture	cultur	culture
,	,	,
"	"	"
you	you	you
are	are	are
engaged	engag	engaged
in	in	in
a	a	a
nazi	nazi	nazi
project	project	project
.	.	.

just	just	just
as	as	a
obvious	obvious	obvious
is	is	is
your	your	your
statement	statement	statement
:	:	:
"	"	"
i	i	i
will	will	will
not	not	not
comment	comment	comment
on	on	on
the	the	the
value	valu	value

or	or	or
lack	lack	lack
of	of	of
value	valu	value
of	of	of
elias	elia	elia
'	'	'
s	s	s
proposal	propos	proposal
.	.	.
"	"	"
still	still	still
striking	strike	striking
the	the	the
glancing	glanc	glancing

blow	blow	blow
,	,	,
right	right	right
brendan	brendan	brendan
?	?	?

you	you	you
could	could	could
