from	from	from
:	:	:
stssdxb@st.unocal.com	stssdxb@st.unocal.com	stssdxb@st.unocal.com
(	(	(
dorin	dorin	dorin
baru	baru	baru
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
no	no	no
land	land	land
for	for	for
peace	peac	peace
-	-	-
no	no	no
negotiatians	negotiatian	negotiatians

organization	organ	organization
:	:	:
unocal	unoc	unocal
corporation	corpor	corporation

lines	line	line
:	:	:
52	52	52

hasan@mcrcim.mcgill.edu	hasan@mcrcim.mcgill.edu	hasan@mcrcim.mcgill.edu
writes	write	writes
:	:	:

>	>	>
ok	ok	ok
.	.	.
i	i	i
donot	donot	donot
know	know	know
why	whi	why
there	there	there
are	are	are
israeli	isra	israeli
voices	voic	voice
against	against	against
negotiations	negoti	negotiation
.	.	.

however	howev	however
,	,	,
>	>	>
i	i	i
would	would	would
guess	guess	guess
that	that	that
is	is	is
because	becaus	because
they	they	they
refuse	refus	refuse
giving	give	giving
back	back	back
a	a	a
land	land	land
for	for	for
those	those	those
who	who	who

>	>	>
have	have	have
the	the	the
right	right	right
for	for	for
it	it	it
.	.	.

sounds	sound	sound
like	like	like
wishful	wish	wishful
guessing	guess	guessing
.	.	.

>	>	>
as	as	a
for	for	for
the	the	the
arabian	arabian	arabian
and	and	and
palestinean	palestinean	palestinean
voices	voic	voice
that	that	that
are	are	are
against	against	against
the	the	the

>	>	>
current	current	current
negotiations	negoti	negotiation
and	and	and
the	the	the
so	so	so
-	-	-
called	call	called
peace	peac	peace
process	process	process
,	,	,
they	they	they

>	>	>
are	are	are
not	not	not
against	against	against
peace	peac	peace
per	per	per
se	se	se
,	,	,
but	but	but
rather	rather	rather
for	for	for
their	their	their
well	well	well
-	-	-
founded	found	founded
predictions	predict	prediction

>	>	>
that	that	that
israel	israel	israel
would	would	would
not	not	not
give	give	give
an	an	an
inch	inch	inch
of	of	of
the	the	the
west	west	west
bank	bank	bank
(	(	(
and	and	and
most	most	most
probably	probabl	probably
the	the	the
same	same	same

>	>	>
for	for	for
golan	golan	golan
heights	height	height
)	)	)
back	back	back
to	to	to
the	the	the
arabs	arab	arab
.	.	.

an	an	an
18	18	18
months	month	month
of	of	of
"	"	"
negotiations	negoti	negotiation
"	"	"
in	in	in
madrid	madrid	madrid
,	,	,
>	>	>
and	and	and
washington	washington	washington
proved	prove	proved
these	these	these
predictions	predict	prediction
.	.	.

now	now	now
many	mani	many
will	will	will
jump	jump	jump
on	on	on
me	me	me
saying	say	saying
why	whi	why

>	>	>
are	are	are
you	you	you
blaming	blame	blaming
israelis	isra	israeli
for	for	for
no	no	no
-	-	-
result	result	result
negotiations	negoti	negotiation
.	.	.

>	>	>
i	i	i
would	would	would
say	say	say
why	whi	why
would	would	would
the	the	the
arabs	arab	arab
stall	stall	stall
the	the	the
negotiations	negoti	negotiation
,	,	,
what	what	what
do	do	do
they	they	they
have	have	have
to	to	to

>	>	>
loose	loos	loose
?	?	?

'	'	'
so	so	so
-	-	-
called	call	called
'	'	'
?	?	?

what	what	what
do	do	do
you	you	you
mean	mean	mean
?	?	?

how	how	how
would	would	would
you	you	you
see	see	see
the	the	the
peace	peac	peace
process	process	process
?	?	?

so	so	so
you	you	you
say	say	say
palestineans	palestinean	palestineans
do	do	do
not	not	not
negociate	negoci	negociate
because	becaus	because
of	of	of
'	'	'
well	well	well
-	-	-
founded	found	founded
'	'	'
predictions	predict	prediction
?	?	?

how	how	how
do	do	do
you	you	you
know	know	know
that	that	that
they	they	they
are	are	are
'	'	'
well	well	well
founded	found	founded
'	'	'
if	if	if
you	you	you
do	do	do
not	not	not
test	test	test
them	them	them
at	at	at
the	the	the
table	tabl	table
?	?	?

18	18	18
months	month	month
did	did	did
not	not	not
