subject	subject	subject
:	:	:
re	re	re
:	:	:
israeli	isra	israeli
terrorism	terror	terrorism

from	from	from
:	:	:
amoss@shuldig.cs.huji.ac.il	amoss@shuldig.cs.huji.ac.il	amoss@shuldig.cs.huji.ac.il
(	(	(
amos	amo	amos
shapira	shapira	shapira
)	)	)

<	<	<
1993apr24.203620.6531@virginia.edu	1993apr24.203620.6531@virginia.edu	1993apr24.203620.6531@virginia.edu
>	>	>
<	<	<
2bd9c01d.11546@news.service.uci.edu	2bd9c01d.11546@news.service.uci.edu	2bd9c01d.11546@news.service.uci.edu
>	>	>
<	<	<
1rd7eo	1rd7eo	1rd7eo
$	$	$
1a4@usenet.ins.cwru.edu	1a4@usenet.ins.cwru.edu	1a4@usenet.ins.cwru.edu
>	>	>
organization	organ	organization
:	:	:
inst	inst	inst
.	.	.

of	of	of
comp	comp	comp
.	.	.

sci	sci	sci
.	.	.
,	,	,
hebrew	hebrew	hebrew
university	univers	university
,	,	,
jerusalem	jerusalem	jerusalem
,	,	,
israel	israel	israel
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
shuldig	shuldig	shuldig
.	.	.
cs	cs	c
.	.	.
huji	huji	huji
.	.	.
ac	ac	ac
.	.	.
il	il	il
in	in	in
-	-	-
reply	repli	reply
-	-	-
to	to	to
:	:	:
cy779@cleveland.freenet.edu	cy779@cleveland.freenet.edu	cy779@cleveland.freenet.edu
'	'	'
s	s	s
message	messag	message
of	of	of
25	25	25
apr	apr	apr
1993	1993	1993
05	05	05
:	:	:
26	26	26
:	:	:
48	48	48
gmt	gmt	gmt
lines	line	line
:	:	:
14	14	14

cy779@cleveland.freenet.edu	cy779@cleveland.freenet.edu	cy779@cleveland.freenet.edu
(	(	(
anas	ana	ana
omran	omran	omran
)	)	)
writes	write	writes
:	:	:

the	the	the
israelis	isra	israeli

used	use	used
to	to	to
arrest	arrest	arrest
and	and	and
sometimes	sometim	sometimes
to	to	to
kill	kill	kill
some	some	some
of	of	of
these	these	these
neutral	neutral	neutral
reporters	report	reporter
.	.	.

eh	eh	eh
?	?	?
?	?	?
?	?	?
?	?	?

could	could	could
you	you	you
please	pleas	please
give	give	give
me	me	me
details	detail	detail
about	about	about
an	an	an
event	event	event
where	where	where
a	a	a
"	"	"
neutral	neutral	neutral
observer	observ	observer
"	"	"
was	was	wa
killed	kill	killed
by	by	by
purpose	purpos	purpose
by	by	by
an	an	an
israeli	isra	israeli
soldier	soldier	soldier
?	?	?

-	-	-
-	-	-
amos	amo	amos

-	-	-
-	-	-

-	-	-
-	-	-
amos	amo	amos
shapira	shapira	shapira
(	(	(
jumper	jumper	jumper
extraordinaire	extraordinair	extraordinaire
)	)	)
|	|	|
"	"	"
it	it	it
is	is	is
true	true	true
that	that	that
power	power	power
corrupts	corrupt	corrupts
,	,	,
c	c	c
.	.	.
s	s	s
.	.	.
system	system	system
group	group	group
,	,	,
hebrew	hebrew	hebrew
university	univers	university
,	,	,
|	|	|
but	but	but
absolute	absolut	absolute
power	power	power
is	is	is
better	better	better
!	!	!
"	"	"
jerusalem	jerusalem	jerusalem
91904	91904	91904
,	,	,
israel	israel	israel
|	|	|
amoss@cs.huji.ac.il	amoss@cs.huji.ac.il	amoss@cs.huji.ac.il
|	|	|
-	-	-
-	-	-
the	the	the
demon	demon	demon
to	to	to
his	his	his
son	son	son
