from	from	from
:	:	:
mmchugh@andy.bgsu.edu	mmchugh@andy.bgsu.edu	mmchugh@andy.bgsu.edu
(	(	(
michael	michael	michael
mchugh	mchugh	mchugh
)	)	)

subject	subject	subject
:	:	:
45	45	45
rpm	rpm	rpm
singles	singl	single
for	for	for
sale	sale	sale
(	(	(
complete	complet	complete
list	list	list
)	)	)

keywords	keyword	keywords
:	:	:
beatles	beatl	beatles
rolling	roll	rolling
stones	stone	stone
pink	pink	pink
floyd	floyd	floyd
starr	starr	starr
lennon	lennon	lennon
talking	talk	talking
heads	head	head
ramons	ramon	ramons

organization	organ	organization
:	:	:
bowling	bowl	bowling
green	green	green
state	state	state
university	univers	university
b	b	b
.	.	.
g	g	g
.	.	.
,	,	,
oh	oh	oh
.	.	.

lines	line	line
:	:	:
46	46	46

i	i	i
have	have	have
the	the	the
following	follow	following
45	45	45
rpm	rpm	rpm
singles	singl	single
for	for	for
sale	sale	sale
.	.	.

most	most	most
are	are	are
collectable	collect	collectable
7	7	7
-	-	-
inch	inch	inch
records	record	record
with	with	with
picture	pictur	picture
sleeves	sleev	sleeve
.	.	.

price	price	price
does	doe	doe
not	not	not
include	includ	include
postage	postag	postage
which	which	which
is	is	is
$	$	$
1	1	1
.	.	.
21	21	21
for	for	for
the	the	the
first	first	first
record	record	record
,	,	,
$	$	$
1	1	1
.	.	.
69	69	69
for	for	for
two	two	two
,	,	,
etc	etc	etc
.	.	.

beach	beach	beach
boys	boy	boy
|	|	|
barbara	barbara	barbara
ann	ann	ann
(	(	(
capitol	capitol	capitol
picture	pictur	picture
sleeve	sleev	sleeve
)	)	)
|	|	|
$	$	$
10	10	10
|	|	|
45	45	45
beach	beach	beach
boys	boy	boy
|	|	|
califonia	califonia	califonia
girls	girl	girl
(	(	(
capitol	capitol	capitol
picture	pictur	picture
sleeve	sleev	sleeve
)	)	)
|	|	|
$	$	$
15	15	15
|	|	|
45	45	45
beach	beach	beach
boys	boy	boy
|	|	|
fun	fun	fun
,	,	,
fun	fun	fun
,	,	,
fun	fun	fun
(	(	(
capitol	capitol	capitol
picture	pictur	picture
sleeve	sleev	sleeve
)	)	)
|	|	|
$	$	$
10	10	10
|	|	|
45	45	45
beach	beach	beach
boys	boy	boy
|	|	|
little	littl	little
girl	girl	girl
i	i	i
once	onc	once
knew	knew	knew
(	(	(
capitol	capitol	capitol
picture	pictur	picture
sleeve	sleev	sleeve
)	)	)
|	|	|
$	$	$
10	10	10
|	|	|
45	45	45
beach	beach	beach
boys	boy	boy
|	|	|
please	pleas	please
let	let	let
me	me	me
wonder	wonder	wonder
(	(	(
capitol	capitol	capitol
picture	pictur	picture
sleeve	sleev	sleeve
)	)	)
|	|	|
$	$	$
10	10	10
|	|	|
45	45	45
beach	beach	beach
boys	boy	boy
|	|	|
rock	rock	rock
n	n	n
roll	roll	roll
to	to	to
the	the	the
rescue	rescu	rescue
(	(	(
capitol	capitol	capitol
promo	promo	promo
/	/	/
picture	pictur	picture
sleeve	sleev	sleeve
)	)	)
|	|	|
$	$	$
15	15	15
|	|	|
45	45	45
beach	beach	beach
boys	boy	boy
|	|	|
when	when	when
i	i	i
grow	grow	grow
up	up	up
to	to	to
be	be	be
a	a	a
man	man	man
(	(	(
capitol	capitol	capitol
picture	pictur	picture
sleeve	sleev	sleeve
)	)	)
|	|	|
$	$	$
10	10	10
|	|	|
45	45	45
beatles	beatl	beatles
|	|	|
im	im	im
happy	happi	happy
just	just	just
to	to	to
dance	danc	dance
with	with	with
you	you	you
(	(	(
capitol	capitol	capitol
picture	pictur	picture
sleeve	sleev	sleeve
)	)	)
|	|	|
$	$	$
10	10	10
|	|	|
45	45	45
doctor	doctor	doctor
&	&	&
the	the	the
medics	medic	medic
|	|	|
burn	burn	burn
(	(	(
i	i	i
.	.	.
r	r	r
.	.	.
s	s	s
.	.	.
promo	promo	promo
/	/	/
picture	pictur	picture
sleeve	sleev	sleeve
)	)	)
|	|	|
$	$	$
5	5	5
|	|	|
45	45	45
general	general	general
public	public	public
|	|	|
too	too	too
much	much	much
or	or	or
nothing	noth	nothing
(	(	(
i	i	i
.	.	.
r	r	r
.	.	.
s	s	s
.	.	.
promo	promo	promo
/	/	/
picture	pictur	picture
sleeve	sleev	sleeve
)	)	)
|	|	|
$	$	$
5	5	5
|	|	|
45	45	45
go	go	go
gos	gos	go
|	|	|
our	our	our
lips	lip	lip
are	are	are
sealed	seal	sealed
(	(	(
i	i	i
.	.	.
r	r	r
.	.	.
s	s	s
.	.	.
picture	pictur	picture
sleeve	sleev	sleeve
)	)	)
|	|	|
$	$	$
5	5	5
|	|	|
45	45	45
lennon	lennon	lennon
,	,	,
john	john	john
|	|	|
instant	instant	instant
karma	karma	karma
!	!	!

(	(	(
we	we	we
all	all	all
shine	shine	shine
on	on	on
)	)	)
(	(	(
apple	appl	apple
picture	pictur	picture
