from	from	from
:	:	:
bob.stettina@fquest.fidonet.org	bob.stettina@fquest.fidonet.org	bob.stettina@fquest.fidonet.org
(	(	(
bob	bob	bob
stettina	stettina	stettina
)	)	)

subject	subject	subject
:	:	:
new	new	new
aircraft	aircraft	aircraft
tu	tu	tu
-	-	-
154m	154m	154m

lines	line	line
:	:	:
42	42	42

dj	dj	dj
>	>	>
subject	subject	subject
:	:	:
new	new	new
aircraft	aircraft	aircraft
tu	tu	tu
-	-	-
154m	154m	154m
for	for	for
leasing	leas	leasing
,	,	,
set	set	set
spare	spare	spare
parts	part	part
.	.	.

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
category	categori	category
:	:	:
offers	offer	offer
to	to	to
leasing	leas	leasing
>	>	>
>	>	>
>	>	>
>	>	>
headline	headlin	headline
:	:	:
new	new	new
aircraft	aircraft	aircraft
tu	tu	tu
-	-	-
154m	154m	154m

>	>	>
>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
>	>	>
mr. director	mr. director	mr. director
agabalaevich	agabalaevich	agabalaevich
:	:	:

>	>	>
>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
>	>	>
btw	btw	btw
,	,	,
are	are	are
these	these	these
guys	guy	guy
out	out	out
of	of	of
their	their	their
[	[	[
.	.	.
.	.	.
.	.	.
.	.	.
]	]	]
minds	mind	mind
,	,	,
or	or	or
was	was	wa

>	>	>
>	>	>
>	>	>
>	>	>
our	our	our
propaganda	propaganda	propaganda
so	so	so
effective	effect	effective
that	that	that
they	they	they
believe	believ	believe
some	some	some

>	>	>
>	>	>
>	>	>
>	>	>
netters	netter	netters
could	could	could
actually	actual	actually
buy	buy	buy
such	such	such
stuff	stuff	stuff
and	and	and
land	land	land
in	in	in

>	>	>
>	>	>
>	>	>
>	>	>
their	their	their
driveway	driveway	driveway
?	?	?

too	too	too
much	much	much
soda	soda	soda
pop	pop	pop
,	,	,
too	too	too
quick	quick	quick
.	.	.
.	.	.
.	.	.

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
go	go	go
look	look	look
up	up	up
tu	tu	tu
154m	154m	154m
,	,	,
it	it	it
should	should	should
be	be	be
in	in	in
most	most	most
airliner	airlin	airliner
hand	hand	hand
-	-	-
books	book	book
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>

>	>	>
>	>	>
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
