from	from	from
:	:	:
baseball@catch-the-fever.scd.ucar.edu	baseball@catch-the-fever.scd.ucar.edu	baseball@catch-the-fever.scd.ucar.edu
(	(	(
gregg	gregg	gregg
walters	walter	walter
)	)	)

subject	subject	subject
:	:	:
ryan	ryan	ryan
on	on	on
dl	dl	dl

organization	organ	organization
:	:	:
scientific	scientif	scientific
computing	comput	computing
divison	divison	divison
/	/	/
ncar	ncar	ncar
boulder	boulder	boulder
,	,	,
co	co	co

lines	line	line
:	:	:
18	18	18

heard	heard	heard
minutes	minut	minute
ago	ago	ago
on	on	on
koa	koa	koa
radio	radio	radio
,	,	,
denver	denver	denver
.	.	.

nolan	nolan	nolan
ryan	ryan	ryan
to	to	to
have	have	have
arthroscopic	arthroscop	arthroscopic
on	on	on
a	a	a
knee	knee	knee
,	,	,
and	and	and
to	to	to
miss	miss	miss
2	2	2
-	-	-
5	5	5
weeks	week	week
.	.	.

rockies	rocki	rockies
(	(	(
nied	nie	nied
)	)	)
lead	lead	lead
mets	met	mets
(	(	(
gooden	gooden	gooden
)	)	)
4	4	4
-	-	-
0	0	0
in	in	in
7th	7th	7th
.	.	.

all	all	all
runs	run	run
in	in	in
first	first	first
inning	inning	inning
.	.	.

gregg	gregg	gregg
\	\	\
\	\	\
baseball@ncar.ucar.edu	baseball@ncar.ucar.edu	baseball@ncar.ucar.edu
/	/	/
/	/	/

\	\	\
\	\	\
/	/	/
\	\	\
/	/	/
/	/	/

_	_	_
^	^	^
\	\	\
/	/	/
\	\	\
/	/	/
^	^	^
_	_	_

_	_	_
\	\	\
|	|	|
__	__	__
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
__	__	__
|	|	|
/	/	/
_	_	_

/	/	/
\	\	\
___	___	___
/	/	/
/	/	/
\	\	\
\	\	\
___	___	___
/	/	/
\	\	\

|	|	|
cr	cr	cr
/	/	/
/	/	/
\	\	\
/	/	/
o	o	o
\	\	\
/	/	/
\	\	\
\	\	\
cr	cr	cr
|	|	|

|	|	|
-	-	-
-	-	-
/	/	/
/	/	/
/	/	/
\	\	\
\	\	\
-	-	-
-	-	-
|	|	|

\	\	\
\	\	\
/	/	/
/	/	/
/	/	/
\	\	\
/	/	/
/	/	/

/	/	/
/	/	/
/	/	/
/	/	/
/	/	/
\	\	\
\	\	\
\	\	\

\	\	\
\	\	\
/	/	/
colorado	colorado	colorado
rockies	rocki	rockies
\	\	\
/	/	/
/	/	/
