from	from	from
:	:	:
fester@island.com	fester@island.com	fester@island.com
(	(	(
mike	mike	mike
fester	fester	fester
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
notes	note	note
on	on	on
jays	jay	jay
vs	vs	v
.	.	.

indians	indian	indian
series	seri	series

organization	organ	organization
:	:	:
/	/	/
usr	usr	usr
/	/	/
local	local	local
/	/	/
rn	rn	rn
/	/	/
organization	organ	organization

distribution	distribut	distribution
:	:	:
na	na	na

lines	line	line
:	:	:
41	41	41

in	in	in
article	articl	article
<	<	<
1993apr14.081214.3921@csd-newshost.stanford.edu	1993apr14.081214.3921@csd-newshost.stanford.edu	1993apr14.081214.3921@csd-newshost.stanford.edu
>	>	>
nlu@xenon.stanford.edu	nlu@xenon.stanford.edu	nlu@xenon.stanford.edu
(	(	(
nelson	nelson	nelson
lu	lu	lu
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
second	second	second
basemen	basemen	basemen
in	in	in
history	histori	history
.	.	.

he	he	he
probably	probabl	probably
didn	didn	didn
'	'	'
t	t	t
even	even	even
have	have	have
as	as	a
good	good	good
a	a	a
season	season	season
as	as	a

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
alomar	alomar	alomar
last	last	last
year	year	year
.	.	.

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
guess	guess	guess
which	which	which
line	line	line
is	is	is
which	which	which
:	:	:

>	>	>
>	>	>
>	>	>
ba	ba	ba
obp	obp	obp
slg	slg	slg
ab	ab	ab
h	h	h
2b	2b	2b
3b	3b	3b
hr	hr	hr
bb	bb	bb

>	>	>
>	>	>
>	>	>
x	x	x
.	.	.
310	310	310
.	.	.
405	405	405
.	.	.
427	571	177	27	8	8	87	427	571	177	27	8	8	87	427	571	177	27	8	8	87

>	>	>
>	>	>
>	>	>
y	y	y
.	.	.
312	312	312
.	.	.
354	354	354
.	.	.
455	657	205	32	1	20	35	455	657	205	32	1	20	35	455	657	205	32	1	20	35

>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
the	the	the
walks	walk	walk
should	should	should
give	give	give
it	it	it
away	away	away
.	.	.

obp	obp	obp
'	'	'
s	s	s
,	,	,
in	in	in
general	general	general
,	,	,
somewhat	somewhat	somewhat
more	more	more
valuable	valuabl	valuable
than	than	than

>	>	>
>	>	>
>	>	>
slugging	slug	slugging
,	,	,
and	and	and
alomar	alomar	alomar
'	'	'
s	s	s
edge	edg	edge
in	in	in
obp	obp	obp
was	was	wa
quite	quit	quite
a	a	a
bit	bit	bit
larger	larger	larger
than	than	than
baerga	baerga	baerga
'	'	'
s	s	s
edge	edg	edge

>	>	>
>	>	>
>	>	>
in	in	in
slugging	slug	slugging
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
i	i	i
'	'	'
m	m	m
no	no	no
sdcn	sdcn	sdcn
,	,	,
but	but	but
what	what	what
'	'	'
s	s	s
more	more	more
valuable	valuabl	valuable
:	:	:

>	>	>
>	>	>

>	>	>
>	>	>
28	28	28
hits	hit	hit
w	w	w
/	/	/
5	5	5
more	more	more
doubles	doubl	double
,	,	,
12	12	12
more	more	more
hrs	hrs	hr
or	or	or

>	>	>
>	>	>
7	7	7
more	more	more
triples	tripl	triple
and	and	and
52	52	52
bbs	bbs	bb
?	?	?

(	(	(
let	let	let
'	'	'
s	s	s
not	not	not
forget	forget	forget
the	the	the
39	39	39
extra	extra	extra
sbs	sbs	sb
.	.	.
how	how	how
many	mani	many
cs	cs	c
?	?	?
)	)	)

>	>	>

>	>	>
of	of	of
course	cours	course
the	the	the
28	28	28
hits	hit	hit
and	and	and
12	12	12
homers	homer	homer
are	are	are
more	more	more
valuable	valuabl	valuable
.	.	.

>	>	>

>	>	>
but	but	but
don	don	don
'	'	'
t	t	t
forget	forget	forget
the	the	the
58	58	58
outs	out	out
.	.	.

you	you	you
can	can	can
'	'	'
t	t	t
have	have	have
it	it	it
both	both	both
ways	way	way
;	;	;
baerga	baerga	baerga
'	'	'
s	s	s
higher	higher	higher

>	>	>
raw	raw	raw
numbers	number	number
are	are	are
due	due	due
to	to	to
him	him	him
having	have	having
more	more	more
playing	play	playing
time	time	time
,	,	,
and	and	and
thus	thus	thus
he	he	he
had	had	had
more	more	more

>	>	>
hits	hit	hit
and	and	and
homers	homer	homer
,	,	,
but	but	but
don	don	don
'	'	'
t	t	t
forget	forget	forget
the	the	the
cost	cost	cost
of	of	of
those	those	those
outs	out	out
.	.	.

>	>	>

