from	from	from
:	:	:
derich@netcom.com	derich@netcom.com	derich@netcom.com
(	(	(
scotty	scotti	scotty
*	*	*
tissue	tissu	tissue
)	)	)

subject	subject	subject
:	:	:
15	15	15
-	-	-
day	day	day
,	,	,
30	30	30
-	-	-
day	day	day
,	,	,
60	60	60
-	-	-
day	day	day
disabled	disabl	disabled
list	list	list
questions	question	question

organization	organ	organization
:	:	:
netcom	netcom	netcom
on	on	on
-	-	-
line	line	line
communication	communic	communication
services	servic	service
(	(	(
408 241-9760	408 241-9760	408 241-9760
guest	guest	guest
)	)	)

lines	line	line
:	:	:
20	20	20

i	i	i
'	'	'
ve	ve	ve
a	a	a
curiousity	curious	curiousity
-	-	-
-	-	-

whenever	whenev	whenever
a	a	a
person	person	person
is	is	is
put	put	put
on	on	on
the	the	the
15	15	15
-	-	-
day	day	day
,	,	,
30	30	30
-	-	-
day	day	day
or	or	or
60	60	60
-	-	-
day	day	day
,	,	,

the	the	the
person	person	person
is	is	is
on	on	on
the	the	the
list	list	list
longer	longer	longer
than	than	than
the	the	the
specificed	specif	specificed
time	time	time

i	i	i
'	'	'
ve	ve	ve
seen	seen	seen
a	a	a
person	person	person
on	on	on
the	the	the
15	15	15
-	-	-
day	day	day
for	for	for
maybe	mayb	maybe
4	4	4
months	month	month
last	last	last
year	year	year
,	,	,
i	i	i
don	don	don
'	'	'
t	t	t

remember	rememb	remember
what	what	what
.	.	.
.	.	.
.	.	.

i	i	i
just	just	just
need	need	need
a	a	a
little	littl	little
clarification	clarif	clarification
on	on	on
the	the	the
disabled	disabl	disabled
list	list	list
specifications	specif	specification
.	.	.

-	-	-
scotyy	scotyy	scotyy

-	-	-
-	-	-
scott	scott	scott
allen	allen	allen
steinbrink	steinbrink	steinbrink
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*

*	*	*
go	go	go
cleveland	cleveland	cleveland
cavaliers	cavali	cavalier
!	!	!
!	!	!

nba	nba	nba
finals	final	final
'	'	'
93	93	93
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
*	*	*
netcom	netcom	netcom
:	:	:
derich@netcom.com	derich@netcom.com	derich@netcom.com
*	*	*
go	go	go
cleveland	cleveland	cleveland
indians	indian	indian
!	!	!
!	!	!
!	!	!
!	!	!

world	world	world
series	seri	series
'	'	'
93	93	93
!	!	!
!	!	!
!	!	!
!	!	!
*	*	*
digex	digex	digex
:	:	:
derich@digex.com	derich@digex.com	derich@digex.com
*	*	*
go	go	go
cleveland	cleveland	cleveland
browns	brown	brown
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!

super	super	super
bowl	bowl	bowl
'	'	'
94	94	94
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
*	*	*

*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
