from	from	from
:	:	:
guy@x.co.uk	guy@x.co.uk	guy@x.co.uk
(	(	(
guy	guy	guy
singh	singh	singh
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
mouse	mous	mouse
buttons	button	button
1	1	1
,	,	,
2	2	2
&	&	&
3	3	3
<	<	<
<	<	<
<	<	<
<	<	<
<	<	<
<	<	<
<	<	<
<	<	<
urgent	urgent	urgent
!	!	!

in	in	in
-	-	-
reply	repli	reply
-	-	-
to	to	to
:	:	:
it4ik@dmu.ac.uk	it4ik@dmu.ac.uk	it4ik@dmu.ac.uk
'	'	'
s	s	s
message	messag	message
of	of	of
5	5	5
apr	apr	apr
93	93	93
10	10	10
:	:	:
10	10	10
:	:	:
23	23	23
gmt	gmt	gmt

x	x	x
-	-	-
disclaimer	disclaim	disclaimer
:	:	:
this	this	this
is	is	is
not	not	not
the	the	the
view	view	view
of	of	of
ixi	ixi	ixi
ltd	ltd	ltd
unless	unless	unless
explicitly	explicit	explicitly
stated	state	stated
.	.	.

lines	line	line
:	:	:
29	29	29

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
yorks	york	york
.	.	.
x	x	x
.	.	.
co	co	co
.	.	.
uk	uk	uk

organization	organ	organization
:	:	:
not	not	not
a	a	a
lot	lot	lot

x	x	x
-	-	-
copyright	copyright	copyright
:	:	:
the	the	the
author	author	author
asserts	assert	asserts
the	the	the
right	right	right
of	of	of
paternity	patern	paternity
in	in	in
this	this	this
message	messag	message
.	.	.

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
on	on	on
5	5	5
apr	apr	apr
93	93	93
10	10	10
:	:	:
10	10	10
:	:	:
23	23	23
gmt	gmt	gmt
,	,	,
it4ik@dmu.ac.uk	it4ik@dmu.ac.uk	it4ik@dmu.ac.uk
(	(	(
i	i	i
kler	kler	kler
)	)	)
said	said	said
:	:	:
ik	ik	ik
>	>	>
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
elm	elm	elm

ik	ik	ik
>	>	>
i	i	i
