from	from	from
:	:	:
kavitsky@hsi.com	kavitsky@hsi.com	kavitsky@hsi.com
(	(	(
jim	jim	jim
kavitsky	kavitski	kavitsky
)	)	)

subject	subject	subject
:	:	:
comp	comp	comp
.	.	.
windows	window	window
.	.	.
x	x	x
.	.	.
intrinsics	intrins	intrinsics

summary	summari	summary
:	:	:
clipping	clip	clipping
of	of	of
character	charact	character
'	'	'
s	s	s
high	high	high
order	order	order
bit	bit	bit

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
hsi86	hsi86	hsi86
.	.	.
hsi	hsi	hsi
.	.	.
com	com	com

organization	organ	organization
:	:	:
3m	3m	3m
health	health	health
information	inform	information
systems	system	system
,	,	,
wallingford	wallingford	wallingford
ct	ct	ct

lines	line	line
:	:	:
38	38	38

i	i	i
am	am	am
having	have	having
a	a	a
problem	problem	problem
with	with	with
the	the	the
high	high	high
order	order	order
bit	bit	bit
of	of	of
a	a	a
character	charact	character
being	be	being
clipped	clip	clipped
when	when	when
entered	enter	entered
in	in	in
an	an	an
xterm	xterm	xterm
window	window	window
under	under	under
motif	motif	motif
.	.	.

i	i	i
have	have	have
reprogrammed	reprogram	reprogrammed
the	the	the
f1	f1	f1
key	key	key
to	to	to
transmit	transmit	transmit
a	a	a
<	<	<
ff	ff	ff
>	>	>
<	<	<
be	be	be
>	>	>
character	charact	character
sequence	sequenc	sequence
by	by	by
using	use	using
the	the	the
following	follow	following
line	line	line
in	in	in
.	.	.
xdefaults	xdefault	xdefaults
:	:	:

~	~	~
ctrl	ctrl	ctrl
~	~	~
shift	shift	shift
~	~	~
alt	alt	alt
<	<	<
key	key	key
>	>	>
f1	f1	f1
:	:	:
string	string	string
(	(	(
0xff	0xff	0xff
)	)	)
string	string	string
(	(	(
0xbe	0xbe	0xbe
)	)	)
\	\	\
n	n	n
\	\	\

i	i	i
merge	merg	merge
in	in	in
this	this	this
line	line	line
with	with	with
xrdb	xrdb	xrdb
-	-	-
merge	merg	merge
and	and	and
then	then	then
create	creat	create
the	the	the
new	new	new
xterm	xterm	xterm
which	which	which
has	has	ha
the	the	the
remapped	remap	remapped
f1	f1	f1
key	key	key
.	.	.

the	the	the
problem	problem	problem
that	that	that
arises	aris	arises
is	is	is
that	that	that
the	the	the
application	applic	application
which	which	which
is	is	is
recieving	reciev	recieving
input	input	input
at	at	at
the	the	the
time	time	time
only	onli	only
sees	see	see
a	a	a
<	<	<
7f	7f	7f
