from	from	from
:	:	:
carl@teal.csn.org	carl@teal.csn.org	carl@teal.csn.org
(	(	(
carl	carl	carl
podlogar	podlogar	podlogar
)	)	)

subject	subject	subject
:	:	:
need	need	need
font	font	font
family	famili	family
,	,	,
weight	weight	weight
and	and	and
slant	slant	slant
from	from	from
instance	instanc	instance
of	of	of
a	a	a
widget	widget	widget

summary	summari	summary
:	:	:
need	need	need
font	font	font
family	famili	family
,	,	,
weight	weight	weight
and	and	and
slant	slant	slant
from	from	from
instance	instanc	instance
of	of	of
a	a	a
widget	widget	widget

keywords	keyword	keywords
:	:	:
font	font	font

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
teal	teal	teal
.	.	.
csn	csn	csn
.	.	.
org	org	org

organization	organ	organization
:	:	:
colorado	colorado	colorado
supernet	supernet	supernet
,	,	,
inc	inc	inc
.	.	.

lines	line	line
:	:	:
10	10	10

how	how	how
can	can	can
i	i	i
get	get	get
the	the	the
font	font	font
family	famili	family
,	,	,
weight	weight	weight
and	and	and
slant	slant	slant
from	from	from
an	an	an
instance	instanc	instance
of	of	of
a	a	a
widget	widget	widget
?	?	?

using	use	using
initfontcontext	initfontcontext	initfontcontext
(	(	(
)	)	)
,	,	,
getnextfont	getnextfont	getnextfont
(	(	(
)	)	)
and	and	and
freefontcontext	freefontcontext	freefontcontext
(	(	(
)	)	)
i	i	i
can	can	can
get	get	get
the	the	the
size	size	size
of	of	of
the	the	the
font	font	font
(	(	(
and	and	and
a	a	a
bunch	bunch	bunch
of	of	of
other	other	other
stuff	stuff	stuff
concerning	concern	concerning
the	the	the
font	font	font
)	)	)
but	but	but
nowhere	nowher	nowhere
have	have	have
i	i	i
found	found	found
family	famili	family
,	,	,
weight	weight	weight
and	and	and
slant	slant	slant
.	.	.

assume	assum	assume
that	that	that
i	i	i
do	do	do
not	not	not
have	have	have
access	access	access
to	to	to
the	the	the
source	sourc	source
where	where	where
family	famili	family
,	,	,
weight	weight	weight
and	and	and
slant	slant	slant
were	were	were
orginaly	orginali	orginaly
used	use	used
when	when	when
creating	creat	creating
a	a	a
fontlist	fontlist	fontlist
.	.	.

thanks	thank	thanks
a	a	a
bunch	bunch	bunch
and	and	and
have	have	have
a	a	a
great	great	great
day	day	day
,	,	,
carl	carl	carl
carl@softsolut.com	carl@softsolut.com	carl@softsolut.com
