from	from	from
:	:	:
vandamme@nmr.rug.ac.be	vandamme@nmr.rug.ac.b	vandamme@nmr.rug.ac.be

subject	subject	subject
:	:	:
xmscale	xmscale	xmscale
&	&	&
xtaddeventhandler	xtaddeventhandl	xtaddeventhandler

organization	organ	organization
:	:	:
the	the	the
internet	internet	internet

lines	line	line
:	:	:
29	29	29

to	to	to
:	:	:
xpert@expo.lcs.mit.edu	xpert@expo.lcs.mit.edu	xpert@expo.lcs.mit.edu

dear	dear	dear
xperts	xpert	xperts
,	,	,
i	i	i
'	'	'
m	m	m
developing	develop	developing
an	an	an
application	applic	application
that	that	that
uses	use	us
a	a	a
motif	motif	motif
slider	slider	slider
to	to	to
select	select	select
an	an	an
image	imag	image
file	file	file
out	out	out
of	of	of
a	a	a
directory	directori	directory
.	.	.

now	now	now
i	i	i
would	would	would
like	like	like
to	to	to
display	display	display
the	the	the
name	name	name
of	of	of
the	the	the
file	file	file
corresponding	correspond	corresponding
to	to	to
the	the	the
value	valu	value
of	of	of
the	the	the
dragged	drag	dragged
scale	scale	scale
button	button	button
(	(	(
i	i	i
.	.	.
e	e	e
.	.	.
with	with	with
the	the	the
mb1	mb1	mb1
pressed	press	pressed
)	)	)
.	.	.

as	as	a
xmnshowvalue	xmnshowvalu	xmnshowvalue
only	onli	only
displays	display	display
the	the	the
current	current	current
value	valu	value
of	of	of
the	the	the
scale	scale	scale
button	button	button
and	and	and
not	not	not
the	the	the
actual	actual	actual
corresponding	correspond	corresponding
image	imag	image
file	file	file
name	name	name
,	,	,
i	i	i
thought	thought	thought
of	of	of
using	use	using
an	an	an
xtaddeventhandler	xtaddeventhandl	xtaddeventhandler
to	to	to
do	do	do
the	the	the
mapping	map	mapping
between	between	between
the	the	the
scale	scale	scale
value	valu	value
and	and	and
the	the	the
file	file	file
name	name	name
:	:	:

xtaddeventhandler	xtaddeventhandl	xtaddeventhandler
(	(	(
scaleimage	scaleimag	scaleimage
,	,	,
button1motionmask	button1motionmask	button1motionmask
,	,	,
false	fals	false
,	,	,
slidermoved	slidermov	slidermoved
,	,	,
null	null	null
)	)	)
;	;	;

and	and	and
in	in	in
the	the	the
eventhandler	eventhandl	eventhandler
do	do	do
a	a	a
:	:	:

while	while	while
(	(	(
xchecktypedwindowevent	xchecktypedwindowev	xchecktypedwindowevent
(	(	(
display	display	display
,	,	,
event	event	event
-	-	-
>	>	>
window	window	window
,	,	,
motionnotify	motionnotifi	motionnotify
,	,	,
&	&	&
return	return	return
)	)	)
)	)	)

;	;	;

xmscalegetvalue	xmscalegetvalu	xmscalegetvalue
(	(	(
scaleimage	scaleimag	scaleimage
,	,	,
&	&	&
value	valu	value
)	)	)
;	;	;

/	/	/
*	*	*
map	map	map
value	valu	value
to	to	to
file	file	file
entry	entri	entry
in	in	in
directory	directori	directory
and	and	and
finally	final	finally
obtain	obtain	obtain
file	file	file
name	name	name
to	to	to
open	open	open
*	*	*
/	/	/

however	howev	however
,	,	,
when	when	when
i	i	i
move	move	move
the	the	the
pointer	pointer	pointer
in	in	in
the	the	the
scale	scale	scale
widget	widget	widget
i	i	i
get	get	get
callbacks	callback	callback
,	,	,
with	with	with
of	of	of
co	co	co

urse	urs	urse
a	a	a
null	null	null
effect	effect	effect
as	as	a
my	my	my
mb1	mb1	mb1
is	is	is
not	not	not
pressed	press	pressed
to	to	to
move	move	move
the	the	the
scale	scale	scale
button	button	button
.	.	.

so	so	so
what	what	what
is	is	is
goin	goin	goin

g	g	g
wrong	wrong	wrong
?	?	?

or	or	or
is	is	is
the	the	the
a	a	a
wrong	wrong	wrong
approach	approach	approach
to	to	to
this	this	this
problem	problem	problem
?	?	?

any	ani	any
hints	hint	hint
are	are	are
highly	high	highly
appreciated	appreci	appreciated
.	.	.

-	-	-
-	-	-
-	-	-
phil	phil	phil
