from	from	from
:	:	:
gerard@dps.co.uk	gerard@dps.co.uk	gerard@dps.co.uk
(	(	(
gerard	gerard	gerard
o	o	o
'	'	'
driscoll	driscol	driscoll
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
asynchronous	asynchron	asynchronous
x	x	x
windows	window	window
?	?	?

organization	organ	organization
:	:	:
the	the	the
internet	internet	internet

lines	line	line
:	:	:
55	55	55

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
enterpoop	enterpoop	enterpoop
.	.	.
mit	mit	mit
.	.	.
edu	edu	edu

to	to	to
:	:	:
xpert@expo.lcs.mit.edu	xpert@expo.lcs.mit.edu	xpert@expo.lcs.mit.edu

>	>	>
>	>	>
no	no	no
,	,	,
it	it	it
isn	isn	isn
'	'	'
t	t	t
.	.	.

it	it	it
is	is	is
the	the	the
"	"	"
x	x	x
window	window	window
system	system	system
"	"	"
,	,	,
or	or	or
"	"	"
x11	x11	x11
"	"	"
,	,	,
or	or	or
"	"	"
x	x	x
"	"	"
or	or	or
any	ani	any
of	of	of

>	>	>
>	>	>
a	a	a
number	number	number
of	of	of
other	other	other
designations	design	designation
accepted	accept	accepted
by	by	by
the	the	the
x	x	x
consortium	consortium	consortium
.	.	.

in	in	in
fact	fact	fact
,	,	,
>	>	>
>	>	>
doing	do	doing
"	"	"
man	man	man
x	x	x
"	"	"
on	on	on
pretty	pretti	pretty
much	much	much
any	ani	any
x11	x11	x11
machine	machin	machine
will	will	will
tell	tell	tell
you	you	you
:	:	:

>	>	>
>	>	>

>	>	>
>	>	>
the	the	the
x	x	x
consortium	consortium	consortium
requests	request	request
that	that	that
the	the	the
following	follow	following
names	name	name
be	be	be
used	use	used

>	>	>
>	>	>
when	when	when
referring	refer	referring
to	to	to
this	this	this
software	softwar	software
:	:	:

>	>	>
>	>	>

>	>	>
>	>	>
x	x	x

>	>	>
>	>	>
x	x	x
window	window	window
system	system	system

>	>	>
>	>	>
x	x	x
version	version	version
11	11	11

>	>	>
>	>	>
x	x	x
window	window	window
system	system	system
,	,	,
version	version	version
11	11	11

>	>	>
>	>	>
x11	x11	x11

>	>	>
>	>	>

>	>	>
>	>	>
there	there	there
is	is	is
no	no	no
such	such	such
thing	thing	thing
as	as	a
"	"	"
x	x	x
windows	window	window
"	"	"
or	or	or
"	"	"
x	x	x
window	window	window
"	"	"
,	,	,
despite	despit	despite
the	the	the
repeated	repeat	repeated

>	>	>
>	>	>
misuse	misus	misuse
of	of	of
the	the	the
forms	form	form
by	by	by
the	the	the
trade	trade	trade
rags	rag	rag
.	.	.

this	this	this
probably	probabl	probably
tells	tell	tell
you	you	you
something	someth	something
>	>	>
>	>	>
about	about	about
how	how	how
much	much	much
to	to	to
trust	trust	trust
the	the	the
trade	trade	trade
rags	rag	rag
-	-	-
-	-	-
if	if	if
they	they	they
can	can	can
'	'	'
t	t	t
even	even	even
get	get	get
the	the	the
name	name	name

>	>	>
>	>	>
of	of	of
the	the	the
window	window	window
system	system	system
right	right	right
,	,	,
why	whi	why
should	should	should
one	one	one
trust	trust	trust
anything	anyth	anything
else	els	else
they	they	they
have	have	have

>	>	>
>	>	>
to	to	to
say	say	say
?	?	?

i	i	i
used	use	used
to	to	to
think	think	think
this	this	this
way	way	way
,	,	,
and	and	and
not	not	not
just	just	just
about	about	about
x	x	x
.	.	.

for	for	for
example	exampl	example
,	,	,
incorrect	incorrect	incorrect
english	english	english
constructs	construct	construct
such	such	such
as	as	a
"	"	"
its	it	it
raining	rain	raining
"	"	"
or	or	or
"	"	"
it	it	it
'	'	'
s	s	s
window	window	window
id	id	id
"	"	"
annoy	annoy	annoy
me	me	me
.	.	.

however	howev	however
,	,	,
there	there	there
comes	come	come
a	a	a
time	time	time
when	when	when
popular	popular	popular
usage	usag	usage
starts	start	start
to	to	to
dictate	dictat	dictate
the	the	the
way	way	way
things	thing	thing
really	realli	really
are	are	are
in	in	in
the	the	the
world	world	world
.	.	.

indeed	inde	indeed
,	,	,
the	the	the
fact	fact	fact
that	that	that
x	x	x
won	won	won
out	out	out
over	over	over
news	news	news
was	was	wa
really	realli	really
down	down	down
to	to	to
popular	popular	popular
opinion	opinion	opinion
(	(	(
i	i	i
know	know	know
,	,	,
we	we	we
all	all	all
think	think	think
it	it	it
'	'	'
s	s	s
(	(	(
!	!	!
)	)	)
technically	technic	technically
superior	superior	superior
as	as	a
well	well	well
!	!	!
)	)	)
.	.	.

on	on	on
a	a	a
related	relat	related
topic	topic	topic
,	,	,
who	who	who
is	is	is
to	to	to
say	say	say
that	that	that
"	"	"
color	color	color
"	"	"
is	is	is
more	more	more
or	or	or
less	less	less
correct	correct	correct
than	than	than
"	"	"
colour	colour	colour
"	"	"
-	-	-
being	be	being
irish	irish	irish
,	,	,
and	and	and
hence	henc	hence
using	use	using
english	english	english
english	english	english
as	as	a
opposed	oppos	opposed
to	to	to
american	american	american
english	english	english
,	,	,
i	i	i
always	alway	always
use	use	use
the	the	the
latter	latter	latter
except	except	except
,	,	,
of	of	of
course	cours	course
,	,	,
for	for	for
api	api	api
terms	term	term
such	such	such
as	as	a
"	"	"
xalloccolor	xalloccolor	xalloccolor
"	"	"
and	and	and
"	"	"
colormap	colormap	colormap
"	"	"
.	.	.

in	in	in
a	a	a
world	world	world
that	that	that
uses	use	us
the	the	the
term	term	term
"	"	"
windows	window	window
"	"	"
to	to	to
refer	refer	refer
to	to	to
microsoft	microsoft	microsoft
windows	window	window
,	,	,
perhaps	perhap	perhaps
the	the	the
time	time	time
has	has	ha
come	come	come
to	to	to
accept	accept	accept
"	"	"
x	x	x
windows	window	window
"	"	"
as	as	a
a	a	a
valid	valid	valid
term	term	term
for	for	for
x	x	x
.	.	.

i	i	i
think	think	think
that	that	that
this	this	this
is	is	is
a	a	a
more	more	more
concise	concis	concise
and	and	and
uncluttered	unclutt	uncluttered
term	term	term
than	than	than
,	,	,
say	say	say
,	,	,
"	"	"
the	the	the
x	x	x
window	window	window
system	system	system
"	"	"
and	and	and
,	,	,
let	let	let
'	'	'
s	s	s
face	face	face
it	it	it
,	,	,
almost	almost	almost
everyone	everyon	everyone
uses	use	us
it	it	it
.	.	.

ultimately	ultim	ultimately
,	,	,
we	we	we
all	all	all
need	need	need
product	product	product
sales	sale	sale
to	to	to
more	more	more
than	than	than
just	just	just
x	x	x
-	-	-
literate	liter	literate
people	peopl	people
.	.	.

in	in	in
this	this	this
respect	respect	respect
,	,	,
product	product	product
recognition	recognit	recognition
is	is	is
important	import	important
and	and	and
a	a	a
short	short	short
,	,	,
snappy	snappi	snappy
,	,	,
descriptive	descript	descriptive
title	titl	title
(	(	(
"	"	"
x	x	x
"	"	"
is	is	is
positively	posit	positively
obscure	obscur	obscure
)	)	)
will	will	will
help	help	help
when	when	when
dealing	deal	dealing
with	with	with
the	the	the
average	averag	average
punter	punter	punter
(	(	(
it	it	it
'	'	'
s	s	s
sad	sad	sad
-	-	-
i	i	i
thought	thought	thought
i	i	i
was	was	wa
a	a	a
software	softwar	software
engineer	engin	engineer
!	!	!
)	)	)
.	.	.

indeed	inde	indeed
it	it	it
is	is	is
unfortunate	unfortun	unfortunate
that	that	that
x	x	x
did	did	did
not	not	not
become	becom	become
popularly	popular	popularly
known	known	known
as	as	a
windows	window	window
and	and	and
let	let	let
ms	ms	m
worry	worri	worry
about	about	about
whether	whether	whether
it	it	it
should	should	should
be	be	be
called	call	called
