from	from	from
:	:	:
dyoung@media.mit.edu	dyoung@media.mit.edu	dyoung@media.mit.edu
(	(	(
david	david	david
young	young	young
)	)	)

subject	subject	subject
:	:	:
drawing	draw	drawing
lines	line	line
(	(	(
inverse	invers	inverse
/	/	/
xor	xor	xor
)	)	)

organization	organ	organization
:	:	:
mit	mit	mit
media	media	medium
laboratory	laboratori	laboratory

lines	line	line
:	:	:
40	40	40

i	i	i
'	'	'
m	m	m
trying	tri	trying
to	to	to
write	write	write
some	some	some
code	code	code
that	that	that
lets	let	let
me	me	me
draw	draw	draw
lines	line	line
and	and	and
do	do	do
rubber	rubber	rubber
-	-	-
band	band	band
boxes	box	box
in	in	in
motif	motif	motif
/	/	/
x	x	x
.	.	.

i	i	i
'	'	'
m	m	m
running	run	running
on	on	on
an	an	an
8	8	8
-	-	-
bit	bit	bit
display	display	display
for	for	for
which	which	which
i	i	i
'	'	'
ve	ve	ve
created	creat	created
a	a	a
colormap	colormap	colormap
and	and	and
am	am	am
using	use	using
almost	almost	almost
all	all	all
of	of	of
the	the	the
colors	color	color
.	.	.

i	i	i
want	want	want
to	to	to
draw	draw	draw
the	the	the
lines	line	line
in	in	in
a	a	a
drawing	draw	drawing
area	area	area
widget	widget	widget
-	-	-
-	-	-
a	a	a
widget	widget	widget
in	in	in
which	which	which
i	i	i
'	'	'
m	m	m
displaying	display	displaying
a	a	a
bitmap	bitmap	bitmap
using	use	using
xputimage	xputimag	xputimage
(	(	(
)	)	)
.	.	.

if	if	if
doesn	doesn	doesn
'	'	'
t	t	t
matter	matter	matter
if	if	if
the	the	the
lines	line	line
i	i	i
draw	draw	draw
interactively	interact	interactively
stay	stay	stay
around	around	around
when	when	when
the	the	the
window	window	window
is	is	is
refreshed	refresh	refreshed
.	.	.

currently	current	currently
,	,	,
to	to	to
draw	draw	draw
interactively	interact	interactively
,	,	,
i	i	i
begin	begin	begin
with	with	with
:	:	:

/	/	/
*	*	*
drawindex	drawindex	drawindex
is	is	is
an	an	an
colortable	colort	colortable
index	index	index
i	i	i
reserve	reserv	reserve
for	for	for
the	the	the
foreground	foreground	foreground
*	*	*
/	/	/

/	/	/
*	*	*
my_default_bg_color	my_default_bg_color	my_default_bg_color
is	is	is
the	the	the
color	color	color
index	index	index
for	for	for
the	the	the
background	background	background
of	of	of
my	my	my
image	imag	image
*	*	*
/	/	/

palette_colors	palette_color	palette_colors
[	[	[
drawindex	drawindex	drawindex
]	]	]
.	.	.
red	red	red
=	=	=
palette_colors	palette_color	palette_colors
[	[	[
my_default_bg_color	my_default_bg_color	my_default_bg_color
]	]	]
.	.	.
red	red	red
;	;	;

palette_colors	palette_color	palette_colors
[	[	[
drawindex	drawindex	drawindex
]	]	]
.	.	.
green	green	green
=	=	=
palette_colors	palette_color	palette_colors
[	[	[
my_default_bg_color	my_default_bg_color	my_default_bg_color
]	]	]
.	.	.
green	green	green
;	;	;

palette_colors	palette_color	palette_colors
[	[	[
drawindex	drawindex	drawindex
]	]	]
.	.	.
blue	blue	blue
=	=	=
palette_colors	palette_color	palette_colors
[	[	[
my_default_bg_color	my_default_bg_color	my_default_bg_color
]	]	]
.	.	.
blue	blue	blue
;	;	;

xstorecolors	xstorecolor	xstorecolors
(	(	(
mydisplay	mydisplay	mydisplay
,	,	,
my_cmap	my_cmap	my_cmap
,	,	,
&	&	&
palette_colors	palette_color	palette_colors
[	[	[
drawindex	drawindex	drawindex
]	]	]
,	,	,
1	1	1
)	)	)
;	;	;

xflush	xflush	xflush
(	(	(
mydisplay	mydisplay	mydisplay
)	)	)
;	;	;

xsetfunction	xsetfunct	xsetfunction
(	(	(
mydisplay	mydisplay	mydisplay
,	,	,
gc	gc	gc
,	,	,
gxxor	gxxor	gxxor
)	)	)
;	;	;

xsetforeground	xsetforeground	xsetforeground
(	(	(
