from	from	from
:	:	:
mleisher@nmsu.edu	mleisher@nmsu.edu	mleisher@nmsu.edu
(	(	(
mark	mark	mark
leisher	leisher	leisher
)	)	)

subject	subject	subject
:	:	:
crl	crl	crl
archive	archiv	archive
change	chang	change
announcement	announc	announcement

organization	organ	organization
:	:	:
computing	comput	computing
research	research	research
lab	lab	lab

lines	line	line
:	:	:
46	46	46

distribution	distribut	distribution
:	:	:
world	world	world

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
pylos	pylo	pylos
.	.	.
nmsu	nmsu	nmsu
.	.	.
edu	edu	edu

x	x	x
-	-	-
md4	md4	md4
-	-	-
signature	signatur	signature
:	:	:
6a869a6491f9d34c90b1e79dcbce325b	6a869a6491f9d34c90b1e79dcbce325b	6a869a6491f9d34c90b1e79dcbce325b

the	the	the
multi	multi	multi
-	-	-
lingual	lingual	lingual
archives	archiv	archive
at	at	at
the	the	the
computing	comput	computing
research	research	research
labs	lab	lab
,	,	,
new	new	new
mexico	mexico	mexico
state	state	state
university	univers	university
will	will	will
be	be	be
moving	move	moving
to	to	to
a	a	a
new	new	new
ftp	ftp	ftp
address	address	address
soon	soon	soon
.	.	.

the	the	the
archives	archiv	archive
are	are	are
being	be	being
put	put	put
under	under	under
control	control	control
of	of	of
the	the	the
consortium	consortium	consortium
for	for	for
lexical	lexic	lexical
research	research	research
.	.	.

the	the	the
new	new	new
ftp	ftp	ftp
address	address	address
will	will	will
be	be	be
:	:	:
clr	clr	clr
.	.	.
nmsu	nmsu	nmsu
.	.	.
edu	edu	edu
(	(	(
the	the	the
current	current	current
ip	ip	ip
address	address	address

is	is	is
128	128	128
.	.	.
123	123	123
.	.	.
1	1	1
.	.	.
12	12	12
but	but	but
may	may	may
change	chang	change
,	,	,
so	so	so
use	use	use
clr	clr	clr
.	.	.
nmsu	nmsu	nmsu
.	.	.
edu	edu	edu
whenever	whenev	whenever

possible	possibl	possible
)	)	)
.	.	.

please	pleas	please
note	note	note
that	that	that
there	there	there
is	is	is
a	a	a
difference	differ	difference
between	between	between
ftp	ftp	ftp
sites	site	site
crl	crl	crl
.	.	.
nmsu	nmsu	nmsu
.	.	.
edu	edu	edu
and	and	and
clr	clr	clr
.	.	.
nmsu	nmsu	nmsu
.	.	.
edu	edu	edu
.	.	.

the	the	the
crl	crl	crl
.	.	.
nmsu	nmsu	nmsu
.	.	.
edu	edu	edu
site	site	site
will	will	will
be	be	be
our	our	our
ftp	ftp	ftp
site	site	site
for	for	for
items	item	item
not	not	not
related	relat	related
to	to	to
the	the	the
consortium	consortium	consortium
for	for	for
lexical	lexic	lexical
research	research	research
.	.	.

the	the	the
arabic	arab	arabic
,	,	,
chinese	chines	chinese
,	,	,
french	french	french
,	,	,
italian	italian	italian
,	,	,
indian	indian	indian
,	,	,
japanese	japanes	japanese
,	,	,
korean	korean	korean
,	,	,
tibetan	tibetan	tibetan
,	,	,
and	and	and
vietnamese	vietnames	vietnamese
archives	archiv	archive
will	will	will
all	all	all
be	be	be
moved	move	moved
.	.	.

we	we	we
will	will	will
announce	announc	announce
the	the	the
new	new	new
locations	locat	location
of	of	of
the	the	the
relevant	relev	relevant
directories	directori	directory
once	onc	once
the	the	the
archives	archiv	archive
have	have	have
been	been	been
moved	move	moved
.	.	.

please	pleas	please
be	be	be
patient	patient	patient
if	if	if
you	you	you
discover	discov	discover
directories	directori	directory
missing	miss	missing
when	when	when
you	you	you
ftp	ftp	ftp
to	to	to
either	either	either
crl	crl	crl
.	.	.
nmsu	nmsu	nmsu
.	.	.
edu	edu	edu
or	or	or
clr	clr	clr
.	.	.
nmsu	nmsu	nmsu
.	.	.
edu	edu	edu
.	.	.

it	it	it
will	will	will
take	take	take
a	a	a
few	few	few
days	day	day
to	to	to
move	move	move
everything	everyth	everything
.	.	.

if	if	if
you	you	you
are	are	are
not	not	not
familiar	familiar	familiar
with	with	with
our	our	our
multi	multi	multi
-	-	-
lingual	lingual	lingual
archives	archiv	archive
,	,	,
we	we	we
have	have	have
been	been	been
slowly	slowli	slowly
collecting	collect	collecting
various	various	various
software	softwar	software
,	,	,
fonts	font	font
,	,	,
and	and	and
text	text	text
for	for	for
different	differ	different
languages	languag	language
over	over	over
the	the	the
past	past	past
2	2	2
years	year	year
.	.	.

most	most	most
of	of	of
the	the	the
software	softwar	software
is	is	is
currently	current	currently
unix	unix	unix
oriented	orient	oriented
.	.	.

we	we	we
would	would	would
also	also	also
like	like	like
to	to	to
encourage	encourag	encourage
people	peopl	people
to	to	to
continue	continu	continue
to	to	to
contribute	contribut	contribute
items	item	item
to	to	to
the	the	the
archives	archiv	archive
to	to	to
help	help	help
improve	improv	improve
the	the	the
quality	qualiti	quality
and	and	and
quantity	quantiti	quantity
of	of	of
multi	multi	multi
-	-	-
lingual	lingual	lingual
tools	tool	tool
.	.	.

if	if	if
you	you	you
have	have	have
an	an	an
item	item	item
to	to	to
contribute	contribut	contribute
,	,	,
please	pleas	please
put	put	put
it	it	it
in	in	in
:	:	:

clr	clr	clr
.	.	.
nmsu	nmsu	nmsu
.	.	.
edu	edu	edu
:	:	:
incoming	incom	incoming
/	/	/

and	and	and
send	send	send
a	a	a
note	note	note
to	to	to
lexical@nmsu.edu	lexical@nmsu.edu	lexical@nmsu.edu
telling	tell	telling
them	them	them
about	about	about
your	your	your
contribution	contribut	contribution
.	.	.

if	if	if
you	you	you
have	have	have
any	ani	any
questions	question	question
or	or	or
comments	comment	comment
,	,	,
please	pleas	please
send	send	send
them	them	them
to	to	to
:	:	:
lexical@nmsu.edu	lexical@nmsu.edu	lexical@nmsu.edu

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
mleisher@nmsu.edu	mleisher@nmsu.edu	mleisher@nmsu.edu
mark	mark	mark
leisher	leisher	leisher
computing	comput	computing
research	research	research
lab	lab	lab
"	"	"
elegance	eleg	elegance
is	is	is
not	not	not
optional	option	optional
!	!	!
"	"	"
new	new	new
mexico	mexico	mexico
state	state	state
university	univers	university
-	-	-
-	-	-
attributed	attribut	attributed
to	to	to
richard	richard	richard
o	o	o
'	'	'
keefe	keef	keefe
box	box	box
3crl	3crl	3crl
,	,	,
las	las	la
cruces	cruce	crux
,	,	,
nm	nm	nm
88003	88003	88003
