from	from	from
:	:	:
deloura@cs.unc.edu	deloura@cs.unc.edu	deloura@cs.unc.edu
(	(	(
mark	mark	mark
a	a	a
.	.	.

deloura	deloura	deloura
)	)	)
subject	subject	subject
:	:	:
looking	look	looking
for	for	for
x	x	x
window	window	window
server	server	server
frequency	frequenc	frequency
-	-	-
of	of	of
-	-	-
operations	oper	operation
data	data	data
organization	organ	organization
:	:	:
the	the	the
university	univers	university
of	of	of
north	north	north
carolina	carolina	carolina
at	at	at
chapel	chapel	chapel
hill	hill	hill
lines	line	line
:	:	:
22	22	22
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
monet	monet	monet
.	.	.
cs	cs	c
.	.	.
unc	unc	unc
.	.	.
edu	edu	edu
keywords	keyword	keywords
:	:	:
frequency	frequenc	frequency
data	data	data
x	x	x
server	server	server
architecture	architectur	architecture

hello	hello	hello
-	-	-
-	-	-
i	i	i
'	'	'
m	m	m
currently	current	currently
designing	design	designing
the	the	the
architecture	architectur	architecture
of	of	of
a	a	a
chip	chip	chip
which	which	which
is	is	is
intended	intend	intended
to	to	to
help	help	help
speed	speed	speed
up	up	up
common	common	common
operations	oper	operation
on	on	on
a	a	a
windowing	window	windowing
system	system	system
such	such	such
as	as	a
x	x	x
.	.	.

a	a	a
friend	friend	friend
and	and	and
i	i	i
are	are	are
designing	design	designing
the	the	the
chip	chip	chip
as	as	a
the	the	the
final	final	final
course	cours	course
project	project	project
for	for	for
an	an	an
advanced	advanc	advanced
computer	comput	computer
architecture	architectur	architecture
course	cours	course
taught	taught	taught
by	by	by
dr. fred	dr. fred	dr. fred
brooks	brook	brook
at	at	at
unc	unc	unc
-	-	-
chapel	chapel	chapel
hill	hill	hill
.	.	.

while	while	while
we	we	we
feel	feel	feel
that	that	that
we	we	we
'	'	'
ve	ve	ve
got	got	got
a	a	a
pretty	pretti	pretty
solid	solid	solid
design	design	design
currently	current	currently
,	,	,
we	we	we
'	'	'
d	d	d
really	realli	really
like	like	like
to	to	to
get	get	get
ahold	ahold	ahold
of	of	of
some	some	some
frequency	frequenc	frequency
data	data	data
from	from	from
an	an	an
x	x	x
-	-	-
windows	window	window
server	server	server
so	so	so
that	that	that
we	we	we
can	can	can
make	make	make
the	the	the
most	most	most
effective	effect	effective
use	use	use
of	of	of
our	our	our
bit	bit	bit
budget	budget	budget
.	.	.

unfortunately	unfortun	unfortunately
,	,	,
i	i	i
'	'	'
ve	ve	ve
been	been	been
unable	unabl	unable
to	to	to
find	find	find
anything	anyth	anything
of	of	of
this	this	this
sort	sort	sort
in	in	in
the	the	the
various	various	various
x	x	x
faqs	faq	faq
,	,	,
or	or	or
x	x	x
manuals	manual	manual
that	that	that
i	i	i
'	'	'
ve	ve	ve
seen	seen	seen
.	.	.

does	doe	doe
anyone	anyon	anyone
have	have	have
some	some	some
type	type	type
of	of	of
frequency	frequenc	frequency
data	data	data
,	,	,
like	like	like
how	how	how
many	mani	many
copy	copi	copy
-	-	-
rectangle	rectangl	rectangle
operations	oper	operation
vs	vs	v
draw	draw	draw
-	-	-
lines	line	line
,	,	,
and	and	and
things	thing	thing
of	of	of
that	that	that
sort	sort	sort
?	?	?

or	or	or
,	,	,
barring	bar	barring
that	that	that
,	,	,
a	a	a
program	program	program
that	that	that
records	record	record
requests	request	request
to	to	to
the	the	the
server	server	server
into	into	into
a	a	a
logfile	logfil	logfile
that	that	that
i	i	i
can	can	can
munge	mung	munge
on	on	on
myself	myself	myself
?	?	?

any	ani	any
and	and	and
all	all	all
help	help	help
would	would	would
be	be	be
very	veri	very
appreciated	appreci	appreciated
.	.	.

many	mani	many
thanks	thank	thanks
,	,	,
-	-	-
-	-	-
-	-	-
mark	mark	mark

=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=

mark	mark	mark
a	a	a
.	.	.

deloura	deloura	deloura
deloura@cs.unc.edu	deloura@cs.unc.edu	deloura@cs.unc.edu
u	u	u
of	of	of
north	north	north
carolina	carolina	carolina
,	,	,
chapel	chapel	chapel
hill	hill	hill
