from	from	from
:	:	:
abarden@tybse1.uucp	abarden@tybse1.uucp	abarden@tybse1.uucp
(	(	(
ann	ann	ann
marie	mari	marie
barden	barden	barden
)	)	)

subject	subject	subject
:	:	:
x	x	x
-	-	-
terminal	termin	terminal
config	config	config
.	.	.

file	file	file
question	question	question
organization	organ	organization
:	:	:
tybrin	tybrin	tybrin
corporation	corpor	corporation
,	,	,
shalimar	shalimar	shalimar
,	,	,
fl	fl	fl
distribution	distribut	distribution
:	:	:
usa	usa	usa
lines	line	line
:	:	:
19	19	19

question	question	question
:	:	:

what	what	what
is	is	is
the	the	the
exact	exact	exact
entry	entri	entry
(	(	(
parameter	paramet	parameter
and	and	and
syntax	syntax	syntax
please	pleas	please
)	)	)
,	,	,
in	in	in
the	the	the
x	x	x
-	-	-
terminal	termin	terminal
configuration	configur	configuration
file	file	file
(	(	(
loaded	load	loaded
when	when	when
the	the	the
x	x	x
-	-	-
terminal	termin	terminal
boots	boot	boot
)	)	)
,	,	,
to	to	to
add	add	add
another	anoth	another
system	system	system
to	to	to
the	the	the
tcp	tcp	tcp
/	/	/
ip	ip	ip
access	access	access
control	control	control
list	list	list
?	?	?

background	background	background
:	:	:

i	i	i
have	have	have
two	two	two
unix	unix	unix
systems	system	system
,	,	,
1	1	1
.	.	.

an	an	an
at	at	at
&	&	&
t	t	t
3b2	3b2	3b2
running	run	running
x11r3	x11r3	x11r3
and	and	and
mit	mit	mit
'	'	'
s	s	s
x11r4	x11r4	x11r4
and	and	and
2	2	2
.	.	.

a	a	a
sun	sun	sun
ss10	ss10	ss10
without	without	without
any	ani	any
x	x	x
.	.	.

i	i	i
want	want	want
to	to	to
have	have	have
a	a	a
window	window	window
to	to	to
the	the	the
sun	sun	sun
and	and	and
the	the	the
3b2	3b2	3b2
on	on	on
the	the	the
ncd	ncd	ncd
x	x	x
-	-	-
terminal	termin	terminal
at	at	at
the	the	the
same	same	same
time	time	time
.	.	.

i	i	i
can	can	can
do	do	do
this	this	this
if	if	if
i	i	i
manually	manual	manually
set	set	set
the	the	the
network	network	network
parameter	paramet	parameter
tcp	tcp	tcp
/	/	/
ip	ip	ip
access	access	access
control	control	control
list	list	list
to	to	to
off	off	off
,	,	,
then	then	then
login	login	login
to	to	to
my	my	my
telnet	telnet	telnet
session	session	session
.	.	.

not	not	not
great	great	great
!	!	!

i	i	i
'	'	'
ve	ve	ve
tried	tri	tried
to	to	to
get	get	get
"	"	"
xhost	xhost	xhost
"	"	"
to	to	to
work	work	work
and	and	and
failed	fail	failed
.	.	.

either	either	either
my	my	my
syntax	syntax	syntax
is	is	is
wrong	wrong	wrong
or	or	or
the	the	the
x11r3	x11r3	x11r3
implementation	implement	implementation
is	is	is
bogus	bogus	bogus
.	.	.

i	i	i
am	am	am
trying	tri	trying
to	to	to
edit	edit	edit
the	the	the
ncd	ncd	ncd
configuration	configur	configuration
file	file	file
that	that	that
is	is	is
loaded	load	loaded
when	when	when
the	the	the
ncd	ncd	ncd
boots	boot	boot
.	.	.

no	no	no
matter	matter	matter
what	what	what
entry	entri	entry
i	i	i
add	add	add
or	or	or
edit	edit	edit
,	,	,
the	the	the
ncd	ncd	ncd
still	still	still
boots	boot	boot
with	with	with
the	the	the
tcp	tcp	tcp
/	/	/
ip	ip	ip
access	access	access
control	control	control
list	list	list
containing	contain	containing
only	onli	only
the	the	the
3b2	3b2	3b2
.	.	.

my	my	my
manuals	manual	manual
are	are	are
worthless	worthless	worthless
so	so	so
any	ani	any
help	help	help
would	would	would
be	be	be
most	most	most
appreciated	appreci	appreciated
!	!	!
!	!	!

thanks	thank	thanks
!	!	!

ann	ann	ann
marie	mari	marie
barden	barden	barden
abarden@afseo.eglin.af.mil	abarden@afseo.eglin.af.mil	abarden@afseo.eglin.af.mil
