from	from	from
:	:	:
gowen@jade.tufts.edu	gowen@jade.tufts.edu	gowen@jade.tufts.edu
(	(	(
g	g	g
.	.	.

lee	lee	lee
owen	owen	owen
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
postscript	postscript	postscript
on	on	on
x	x	x
-	-	-
terminal	termin	terminal
in	in	in
-	-	-
reply	repli	reply
-	-	-
to	to	to
:	:	:
sp1henhj	sp1henhj	sp1henhj
@	@	@
edit	edit	edit
'	'	'
s	s	s
message	messag	message
of	of	of
22	22	22
apr	apr	apr
93	93	93
14	14	14
:	:	:
08	08	08
:	:	:
31	31	31
gmt	gmt	gmt
lines	line	line
:	:	:
20	20	20
organization	organ	organization
:	:	:
tufts	tuft	tuft
university	univers	university
-	-	-
medford	medford	medford
,	,	,
ma	ma	ma
distribution	distribut	distribution
:	:	:
na	na	na

>	>	>
i	i	i
have	have	have
a	a	a
problem	problem	problem
when	when	when
i	i	i
'	'	'
m	m	m
using	use	using
postscript	postscript	postscript
.	.	.

when	when	when
i	i	i
am	am	am
working	work	working
local	local	local

>	>	>
on	on	on
a	a	a
sun	sun	sun
sparcstation	sparcstat	sparcstation
ipc	ipc	ipc
the	the	the
postscript	postscript	postscript
works	work	work
good	good	good
,	,	,
but	but	but
when	when	when
i	i	i
connect	connect	connect

>	>	>
to	to	to
the	the	the
sun	sun	sun
from	from	from
a	a	a
x	x	x
-	-	-
terminal	termin	terminal
i	i	i
just	just	just
get	get	get
error	error	error
messages	messag	message
that	that	that
the	the	the

>	>	>
postscript	postscript	postscript
cannot	cannot	cannot
connect	connect	connect
to	to	to
the	the	the
news	news	news
-	-	-
display	display	display
.	.	.

>	>	>
why	whi	why
doesn	doesn	doesn
'	'	'
t	t	t
postscript	postscript	postscript
work	work	work
on	on	on
an	an	an
x	x	x
-	-	-
terminal	termin	terminal

because	becaus	because
xterminals	xtermin	xterminals
do	do	do
not	not	not
have	have	have
a	a	a
news	news	news
server	server	server
.	.	.

xterminals	xtermin	xterminals
have	have	have
speed	speed	speed
by	by	by
nature	natur	nature
of	of	of
their	their	their
limited	limit	limited
functionality	function	functionality
:	:	:
once	onc	once
you	you	you
add	add	add
news	news	news
and	and	and
everything	everyth	everything
else	els	else
,	,	,
you	you	you
have	have	have
a	a	a
workstation	workstat	workstation
.	.	.

there	there	there
are	are	are
workarounds	workaround	workarounds
,	,	,
i	i	i
'	'	'
ve	ve	ve
heard	heard	heard
,	,	,
one	one	one
involving	involv	involving
a	a	a
perl	perl	perl
script	script	script
.	.	.

what	what	what
we	we	we
are	are	are
trying	tri	trying
to	to	to
do	do	do
is	is	is
replace	replac	replace
programs	program	program
that	that	that
need	need	need
news	news	news
(	(	(
like	like	like
pageview	pageview	pageview
)	)	)
with	with	with
programs	program	program
that	that	that
don	don	don
'	'	'
t	t	t
(	(	(
like	like	like
ghostview	ghostview	ghostview
)	)	)
.	.	.

maybe	mayb	maybe
someone	someon	someone
else	els	else
can	can	can
elaborate	elabor	elaborate
on	on	on
the	the	the
perl	perl	perl
workaround	workaround	workaround
;	;	;
i	i	i
have	have	have
no	no	no
personal	person	personal
experience	experi	experience
with	with	with
it	it	it
.	.	.

greg	greg	greg
owen	owen	owen
{	{	{
gowen@forte.cs.tufts.edu	gowen@forte.cs.tufts.edu	gowen@forte.cs.tufts.edu
,	,	,
gowen@jade.tufts.edu	gowen@jade.tufts.edu	gowen@jade.tufts.edu
}	}	}
systems	system	system
programmer	programm	programmer
and	and	and
ta	ta	ta
,	,	,
tufts	tuft	tuft
university	univers	university
computer	comput	computer
science	scienc	science
dept	dept	dept
.	.	.

230	230	230
-	-	-
all	all	all
transfers	transfer	transfer
are	are	are
disclaimed	disclaim	disclaimed
by	by	by
my	my	my
host	host	host
name	name	name
and	and	and
boss	boss	bos
'	'	'
s	s	s
address	address	address
.	.	.

230	230	230
-	-	-
if	if	if
you	you	you
don	don	don
'	'	'
t	t	t
like	like	like
this	this	this
policy	polici	policy
,	,	,
disconnect	disconnect	disconnect
now	now	now
!	!	!
