from	from	from
:	:	:
mike@hopper.virginia.edu	mike@hopper.virginia.edu	mike@hopper.virginia.edu
(	(	(
michael	michael	michael
chapman	chapman	chapman
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
4	4	4
-	-	-
plane	plane	plane
xterminal	xtermin	xterminal
(	(	(
do	do	do
i	i	i
want	want	want
one	one	one
?	?	?
)	)	)

keywords	keyword	keywords
:	:	:
plane	plane	plane
,	,	,
xterminal	xtermin	xterminal

organization	organ	organization
:	:	:
itc	itc	itc
/	/	/
uva	uva	uva
community	communiti	community
access	access	access
unix	unix	unix
/	/	/
internet	internet	internet
project	project	project

lines	line	line
:	:	:
12	12	12

in	in	in
article	articl	article
<	<	<
c63srv.57w@watserv1.uwaterloo.ca	c63srv.57w@watserv1.uwaterloo.ca	c63srv.57w@watserv1.uwaterloo.ca
>	>	>
chudel@watarts.uwaterloo.ca	chudel@watarts.uwaterloo.ca	chudel@watarts.uwaterloo.ca
(	(	(
chris	chris	chris
hudel	hudel	hudel
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>

>	>	>
ps	ps	p
:	:	:
all	all	all
r5	r5	r5
apps	app	apps
run	run	run
on	on	on
r4	r4	r4
/	/	/
r3	r3	r3
servers	server	server
,	,	,
right	right	right
?	?	?

the	the	the
4	4	4
-	-	-
bit	bit	bit
server	server	server
should	should	should
work	work	work
fine	fine	fine
.	.	.

as	as	a
far	far	far
as	as	a
i	i	i
know	know	know
,	,	,
xterminals	xtermin	xterminals
running	run	running
older	older	older
versions	version	version
can	can	can
run	run	run
the	the	the
latest	latest	latest
apps	app	apps
as	as	a
long	long	long
as	as	a
the	the	the
host	host	host
machine	machin	machine
has	has	ha
the	the	the
r5	r5	r5
libraries	librari	library
installed	instal	installed
.	.	.

i	i	i
could	could	could
be	be	be
wrong	wrong	wrong
though	though	though
.	.	.

-	-	-
-	-	-
mike@hopper.acs.virginia.edu	mike@hopper.acs.virginia.edu	mike@hopper.acs.virginia.edu

"	"	"
i	i	i
will	will	will
not	not	not
raise	rais	raise
taxes	tax	tax
on	on	on
the	the	the
middle	middl	middle
class	class	class
.	.	.
"	"	"
-	-	-
unknown	unknown	unknown
