from	from	from
:	:	:
beck@irzr17.inf.tu-dresden.de	beck@irzr17.inf.tu-dresden.d	beck@irzr17.inf.tu-dresden.de
(	(	(
andre	andr	andre
beck	beck	beck
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
cute	cute	cute
x	x	x
clients	client	client

organization	organ	organization
:	:	:
dept	dept	dept
.	.	.

of	of	of
computer	comput	computer
science	scienc	science
,	,	,
tu	tu	tu
dresden	dresden	dresden
,	,	,
germany	germani	germany
.	.	.

lines	line	line
:	:	:
69	69	69

distribution	distribut	distribution
:	:	:
world	world	world

reply	repli	reply
-	-	-
to	to	to
:	:	:
andre_beck@irs.inf.tu-dresden.de	andre_beck@irs.inf.tu-dresden.d	andre_beck@irs.inf.tu-dresden.de

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
irzr17	irzr17	irzr17
.	.	.
inf	inf	inf
.	.	.
tu	tu	tu
-	-	-
dresden	dresden	dresden
.	.	.
de	de	de

try	tri	try
this	this	this
:	:	:

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-

#	#	#
include	includ	include
<	<	<
stdio	stdio	stdio
.	.	.
h	h	h
>	>	>

#	#	#
include	includ	include
<	<	<
x11	x11	x11
/	/	/
xlib	xlib	xlib
.	.	.
h	h	h
>	>	>

#	#	#
include	includ	include
<	<	<
x11	x11	x11
/	/	/
xutil	xutil	xutil
.	.	.
h	h	h
>	>	>

display	display	display
*	*	*
dpy	dpi	dpy
;	;	;
int	int	int
screen	screen	screen
;	;	;
xcolor	xcolor	xcolor
*	*	*
xclrs	xclrs	xclrs
,	,	,
*	*	*
xclrp	xclrp	xclrp
;	;	;
xid	xid	xid
cmap	cmap	cmap
;	;	;
int	int	int
cells	cell	cell
,	,	,
i	i	i
,	,	,
j	j	j
,	,	,
red	red	red
,	,	,
green	green	green
,	,	,
blue	blue	blue
,	,	,
got	got	got
;	;	;

main	main	main
(	(	(
)	)	)

{	{	{

dpy	dpi	dpy
=	=	=
xopendisplay	xopendisplay	xopendisplay
(	(	(
null	null	null
)	)	)
;	;	;

screen	screen	screen
=	=	=
defaultscreen	defaultscreen	defaultscreen
(	(	(
dpy	dpi	dpy
