from	from	from
:	:	:
slosser@ntsc-rd.navy.mil	slosser@ntsc-rd.navy.mil	slosser@ntsc-rd.navy.mil
(	(	(
steve	steve	steve
slosser	slosser	slosser
)	)	)

subject	subject	subject
:	:	:
unix	unix	unix
interest	interest	interest
group	group	group
:	:	:
where	where	where
is	is	is
it	it	it
?	?	?

organization	organ	organization
:	:	:
the	the	the
internet	internet	internet

lines	line	line
:	:	:
17	17	17

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
enterpoop	enterpoop	enterpoop
.	.	.
mit	mit	mit
.	.	.
edu	edu	edu

to	to	to
:	:	:
"	"	"
xpert	xpert	xpert
"	"	"
<	<	<
xpert@expo.lcs.mit.edu	xpert@expo.lcs.mit.edu	xpert@expo.lcs.mit.edu
>	>	>

i	i	i
know	know	know
that	that	that
this	this	this
is	is	is
not	not	not
the	the	the
correct	correct	correct
place	place	place
to	to	to
post	post	post
this	this	this
,	,	,
but	but	but
i	i	i
have	have	have
exhausted	exhaust	exhausted
all	all	all
other	other	other
logical	logic	logical
options	option	option
.	.	.

i	i	i
used	use	used
to	to	to
be	be	be
on	on	on
the	the	the
info	info	info
-	-	-
unix	unix	unix
newsgroup	newsgroup	newsgroup
mailer	mailer	mailer
.	.	.

the	the	the
mailers	mailer	mailer
mysteriously	mysteri	mysteriously
quite	quit	quite
coming	come	coming
around	around	around
the	the	the
end	end	end
of	of	of
last	last	last
year	year	year
.	.	.

all	all	all
e	e	e
-	-	-
mails	mail	mail
requesting	request	requesting
that	that	that
i	i	i
be	be	be
placed	place	placed
back	back	back
on	on	on
the	the	the
list	list	list
have	have	have
been	been	been
ignored	ignor	ignored
.	.	.

i	i	i
have	have	have
been	been	been
unable	unabl	unable
to	to	to
locate	locat	locate
the	the	the
administrator	administr	administrator
of	of	of
this	this	this
list	list	list
.	.	.

if	if	if
anyone	anyon	anyone
knows	know	know
of	of	of
the	the	the
internet	internet	internet
address	address	address
that	that	that
i	i	i
can	can	can
send	send	send
a	a	a
the	the	the
request	request	request
to	to	to
get	get	get
back	back	back
on	on	on
this	this	this
list	list	list
,	,	,
can	can	can
you	you	you
please	pleas	please
send	send	send
it	it	it
to	to	to
me	me	me
.	.	.

if	if	if
you	you	you
don	don	don
'	'	'
t	t	t
know	know	know
of	of	of
this	this	this
specific	specif	specific
newsgroup	newsgroup	newsgroup
mailer	mailer	mailer
,	,	,
i	i	i
would	would	would
appreciate	appreci	appreciate
the	the	the
address	address	address
of	of	of
*	*	*
any	ani	any
*	*	*
unix	unix	unix
-	-	-
related	relat	related
newsgroup	newsgroup	newsgroup
.	.	.

thanks	thank	thanks
.	.	.

cutoff	cutoff	cutoff
,	,	,
steve	steve	steve

slosser@ntsc-rd.navy.mil	slosser@ntsc-rd.navy.mil	slosser@ntsc-rd.navy.mil

ps	ps	p
-	-	-
sorry	sorri	sorry
for	for	for
the	the	the
non	non	non
-	-	-
x	x	x
-	-	-
related	relat	related
question	question	question
.	.	.
