from	from	from
:	:	:
scornd4@technet.sg	scornd4@technet.sg	scornd4@technet.sg
(	(	(
hianleong	hianleong	hianleong
ong	ong	ong
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
.	.	.
.	.	.
image	imag	image
processing	process	processing
packages	packag	package
under	under	under
x	x	x
.	.	.
.	.	.

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
solomon	solomon	solomon
.	.	.
technet	technet	technet
.	.	.
sg	sg	sg

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
[	[	[
version	version	version
1	1	1
.	.	.
1	1	1
pl9	pl9	pl9
]	]	]

lines	line	line
:	:	:
20	20	20

prateek	prateek	prateek
mishra	mishra	mishra
(	(	(
mishra@cs.sunysb.edu	mishra@cs.sunysb.edu	mishra@cs.sunysb.edu
)	)	)
wrote	wrote	wrote
:	:	:

:	:	:
i	i	i
am	am	am
looking	look	looking
for	for	for
a	a	a
package	packag	package
that	that	that
implements	implement	implement
standard	standard	standard

:	:	:
image	imag	image
processing	process	processing
functions	function	function
(	(	(
reading	read	reading
/	/	/
writing	write	writing
from	from	from

:	:	:
standard	standard	standard
formats	format	format
)	)	)
,	,	,
clipping	clip	clipping
,	,	,
zoom	zoom	zoom
,	,	,
etc	etc	etc
.	.	.

implemented	implement	implemented

:	:	:
under	under	under
x	x	x
.	.	.

both	both	both
public	public	public
domain	domain	domain
and	and	and
private	privat	private
packages	packag	package

:	:	:
are	are	are
of	of	of
interest	interest	interest
.	.	.

the	the	the
particular	particular	particular
application	applic	application
area	area	area
i	i	i

:	:	:
have	have	have
in	in	in
mind	mind	mind
is	is	is
medical	medic	medical
imaging	imag	imaging
,	,	,
but	but	but
a	a	a
package	packag	package
meant	meant	meant

:	:	:
for	for	for
a	a	a
more	more	more
general	general	general
context	context	context
would	would	would
be	be	be
acceptable	accept	acceptable
.	.	.

:	:	:
please	pleas	please
reply	repli	reply
to	to	to
me	me	me
;	;	;
i	i	i
will	will	will
summarize	summar	summarize
on	on	on
the	the	the
net	net	net
if	if	if

:	:	:
there	there	there
is	is	is
general	general	general
interest	interest	interest
.	.	.

:	:	:
-	-	-
prateek	prateek	prateek
mishra	mishra	mishra

:	:	:
mishra@sbcs.sunysb.edu	mishra@sbcs.sunysb.edu	mishra@sbcs.sunysb.edu

keep	keep	keep
tabs	tab	tab
with	with	with
the	the	the
faq	faq	faq
in	in	in
sci	sci	sci
.	.	.
image	imag	image
.	.	.
processing	process	processing
.	.	.

there	there	there
is	is	is
quite	quit	quite
a	a	a
comprehensive	comprehens	comprehensive
compilation	compil	compilation
of	of	of
image	imag	image
processing	process	processing
s	s	s
/	/	/
w	w	w
(	(	(
x	x	x
included	includ	included
)	)	)
.	.	.

i	i	i
'	'	'
ve	ve	ve
ftp	ftp	ftp
'	'	'
ed	ed	ed
imagemagick	imagemagick	imagemagick
and	and	and
its	it	it
great	great	great
.	.	.

check	check	check
out	out	out
the	the	the
faq	faq	faq
its	it	it
all	all	all
there	there	there
.	.	.
