from	from	from
:	:	:
keith@cco.caltech.edu	keith@cco.caltech.edu	keith@cco.caltech.edu
(	(	(
keith	keith	keith
allan	allan	allan
schneider	schneider	schneider
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
objective	object	objective
morality	moral	morality
(	(	(
was	was	wa
re	re	re
:	:	:
<	<	<
political	polit	political
atheists	atheist	atheist
?	?	?
)	)	)

organization	organ	organization
:	:	:
california	california	california
institute	institut	institute
of	of	of
technology	technolog	technology
,	,	,
pasadena	pasadena	pasadena

lines	line	line
:	:	:
74	74	74

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
punisher	punish	punisher
.	.	.
caltech	caltech	caltech
.	.	.
edu	edu	edu

livesey@solntze.wpd.sgi.com	livesey@solntze.wpd.sgi.com	livesey@solntze.wpd.sgi.com
(	(	(
jon	jon	jon
livesey	livesey	livesey
)	)	)
writes	write	writes
:	:	:

>	>	>
i	i	i
want	want	want
to	to	to
know	know	know
how	how	how
this	this	this
omniscient	omnisci	omniscient
being	be	being
is	is	is
going	go	going
to	to	to
perform	perform	perform

>	>	>
the	the	the
feat	feat	feat
of	of	of
"	"	"
definitely	definit	definitely
"	"	"
terming	term	terming
actions	action	action
right	right	right
or	or	or
wrong	wrong	wrong
.	.	.

if	if	if
you	you	you
were	were	were
omniscient	omnisci	omniscient
,	,	,
you	you	you
'	'	'
d	d	d
know	know	know
who	who	who
exactly	exact	exactly
did	did	did
what	what	what
,	,	,
and	and	and
with	with	with
what	what	what
purpose	purpos	purpose
in	in	in
mind	mind	mind
.	.	.

then	then	then
,	,	,
with	with	with
a	a	a
particular	particular	particular
goal	goal	goal
in	in	in
mind	mind	mind
,	,	,
you	you	you
sould	sould	sould
be	be	be
able	abl	able
to	to	to
methodically	method	methodically
judge	judg	judge
whether	whether	whether
or	or	or
not	not	not
this	this	this
action	action	action
was	was	wa
in	in	in
accordance	accord	accordance
with	with	with
the	the	the
general	general	general
goal	goal	goal
.	.	.

>	>	>
>	>	>
>	>	>
i	i	i
don	don	don
'	'	'
t	t	t
think	think	think
you	you	you
'	'	'
ve	ve	ve
show	show	show
the	the	the
existence	exist	existence
of	of	of
*	*	*
any	ani	any
*	*	*
objective	object	objective
moral	moral	moral
system	system	system
.	.	.

>	>	>
>	>	>
they	they	they
exist	exist	exist
,	,	,
but	but	but
in	in	in
practice	practic	practice
,	,	,
they	they	they
are	are	are
difficult	difficult	difficult
to	to	to
perfectly	perfect	perfectly
emulate	emul	emulate
.	.	.

>	>	>
>	>	>
i	i	i
mean	mean	mean
,	,	,
you	you	you
understand	understand	understand
the	the	the
concept	concept	concept
of	of	of
an	an	an
objective	object	objective
system	system	system
,	,	,
right	right	right
?	?	?

>	>	>
i	i	i
thought	thought	thought
you	you	you
were	were	were
explaining	explain	explaining
it	it	it
to	to	to
us	us	u
.	.	.

i	i	i
certainly	certain	certainly
don	don	don
'	'	'
t	t	t

>	>	>
understand	understand	understand
what	what	what
you	you	you
are	are	are
explaining	explain	explaining
.	.	.

in	in	in
an	an	an
objective	object	objective
system	system	system
,	,	,
there	there	there
are	are	are
known	known	known
goals	goal	goal
.	.	.

then	then	then
,	,	,
actions	action	action
are	are	are
judged	judg	judged
as	as	a
either	either	either
being	be	being
compatible	compat	compatible
with	with	with
