from	from	from
:	:	:
keith@cco.caltech.edu	keith@cco.caltech.edu	keith@cco.caltech.edu
(	(	(
keith	keith	keith
allan	allan	allan
schneider	schneider	schneider
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
objective	object	objective
morality	moral	morality
(	(	(
was	was	wa
re	re	re
:	:	:
<	<	<
political	polit	political
atheists	atheist	atheist
?	?	?
)	)	)

organization	organ	organization
:	:	:
california	california	california
institute	institut	institute
of	of	of
technology	technolog	technology
,	,	,
pasadena	pasadena	pasadena

lines	line	line
:	:	:
44	44	44

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
lloyd	lloyd	lloyd
.	.	.
caltech	caltech	caltech
.	.	.
edu	edu	edu

livesey@solntze.wpd.sgi.com	livesey@solntze.wpd.sgi.com	livesey@solntze.wpd.sgi.com
(	(	(
jon	jon	jon
livesey	livesey	livesey
)	)	)
writes	write	writes
:	:	:

>	>	>
humans	human	human
have	have	have
"	"	"
gone	gone	gone
somewhat	somewhat	somewhat
beyond	beyond	beyond
"	"	"
what	what	what
,	,	,
exactly	exact	exactly
?	?	?

in	in	in
one	one	one
thread	thread	thread

>	>	>
you	you	you
'	'	'
re	re	re
telling	tell	telling
us	us	u
that	that	that
natural	natur	natural
morality	moral	morality
is	is	is
what	what	what
animals	anim	animal
do	do	do
to	to	to

>	>	>
survive	surviv	survive
,	,	,
and	and	and
in	in	in
this	this	this
thread	thread	thread
you	you	you
are	are	are
claiming	claim	claiming
that	that	that
an	an	an
omniscient	omnisci	omniscient

>	>	>
being	be	being
can	can	can
"	"	"
definitely	definit	definitely
"	"	"
say	say	say
what	what	what
is	is	is
right	right	right
and	and	and
what	what	what
is	is	is
wrong	wrong	wrong
.	.	.

so	so	so

>	>	>
what	what	what
does	doe	doe
this	this	this
omniscient	omnisci	omniscient
being	be	being
use	use	use
for	for	for
a	a	a
criterion	criterion	criterion
?	?	?

the	the	the
long	long	long
-	-	-

>	>	>
term	term	term
survival	surviv	survival
of	of	of
the	the	the
human	human	human
species	speci	specie
,	,	,
or	or	or
what	what	what
?	?	?

well	well	well
,	,	,
that	that	that
'	'	'
s	s	s
the	the	the
question	question	question
,	,	,
isn	isn	isn
'	'	'
t	t	t
it	it	it
?	?	?

the	the	the
goals	goal	goal
are	are	are
probably	probabl	probably
not	not	not
all	all	all
that	that	that
obvious	obvious	obvious
.	.	.

we	we	we
can	can	can
set	set	set
up	up	up
a	a	a
few	few	few
goals	goal	goal
,	,	,
like	like	like
happiness	happi	happiness
and	and	and
liberty	liberti	liberty
and	and	and
the	the	the
golden	golden	golden
rule	rule	rule
,	,	,
etc	etc	etc
.	.	.

but	but	but
these	these	these
goals	goal	goal
aren	aren	aren
'	'	'
t	t	t
inherent	inher	inherent
.	.	.

they	they	they
have	have	have
to	to	to
be	be	be
defined	defin	defined
before	befor	before
an	an	an
objective	object	objective
system	system	system
is	is	is
possible	possibl	possible
.	.	.

>	>	>
how	how	how
does	doe	doe
omniscient	omnisci	omniscient
map	map	map
into	into	into
"	"	"
definitely	definit	definitely
"	"	"
being	be	being
able	abl	able
to	to	to
assign	assign	assign

>	>	>
"	"	"
right	right	right
"	"	"
and	and	and
"	"	"
wrong	wrong	wrong
"	"	"
to	to	to
actions	action	action
?	?	?

