from	from	from
:	:	:
ray@netcom.com	ray@netcom.com	ray@netcom.com
(	(	(
ray	ray	ray
fischer	fischer	fischer
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
after	after	after
2000	2000	2000
years	year	year
,	,	,
can	can	can
we	we	we
say	say	say
that	that	that
christian	christian	christian
morality	moral	morality
is	is	is

organization	organ	organization
:	:	:
netcom	netcom	netcom
.	.	.

san	san	san
jose	jose	jose
,	,	,
california	california	california
lines	line	line
:	:	:
91	91	91

frank@d012s658.uucp	frank@d012s658.uucp	frank@d012s658.uucp
(	(	(
frank	frank	frank
o	o	o
'	'	'
dwyer	dwyer	dwyer
)	)	)
writes	write	writes
.	.	.
.	.	.
.	.	.

>	>	>
ray@netcom.com	ray@netcom.com	ray@netcom.com
(	(	(
ray	ray	ray
fischer	fischer	fischer
)	)	)
writes	write	writes
:	:	:

>	>	>
#	#	#
frank@d012s658.uucp	frank@d012s658.uucp	frank@d012s658.uucp
(	(	(
frank	frank	frank
o	o	o
'	'	'
dwyer	dwyer	dwyer
)	)	)
writes	write	writes
.	.	.
.	.	.
.	.	.

>	>	>
#	#	#
>	>	>
plus	plus	plus
questions	question	question
for	for	for
you	you	you
:	:	:
why	whi	why
do	do	do
subjectivists	subjectivist	subjectivist
/	/	/
relativists	relativist	relativists
/	/	/
nihilists	nihilist	nihilist
get	get	get
so	so	so

>	>	>
#	#	#
>	>	>
het	het	het
up	up	up
about	about	about
the	the	the
idea	idea	idea
that	that	that
relativism	relativ	relativism
is	is	is
*	*	*
better	better	better
*	*	*
than	than	than
objectivism	objectiv	objectivism
?	?	?

>	>	>
#	#	#

>	>	>
#	#	#
to	to	to
the	the	the
degree	degre	degree
that	that	that
relativism	relativ	relativism
is	is	is
a	a	a
more	more	more
accurate	accur	accurate
decription	decript	decription
of	of	of
the	the	the

>	>	>
#	#	#
truth	truth	truth
than	than	than
is	is	is
objectivism	objectiv	objectivism
,	,	,
it	it	it
provides	provid	provides
more	more	more
power	power	power
and	and	and
ability	abil	ability
to	to	to

>	>	>
#	#	#
control	control	control
events	event	event
.	.	.

>	>	>

>	>	>
i	i	i
think	think	think
you	you	you
lose	lose	lose
the	the	the
right	right	right
to	to	to
talk	talk	talk
about	about	about
the	the	the
truth	truth	truth
once	onc	once
you	you	you
say	say	say
values	valu	value
are	are	are

>	>	>
relative	relat	relative
.	.	.

accuracy	accuraci	accuracy
is	is	is
a	a	a
value	valu	value
judgement	judgement	judgement
,	,	,
too	too	too
.	.	.

it	it	it
so	so	so
happens	happen	happens
i	i	i
agree	agre	agree
with	with	with

>	>	>
the	the	the
substance	substanc	substance
of	of	of
what	what	what
you	you	you
say	say	say
below	below	below
,	,	,
but	but	but
it	it	it
'	'	'
s	s	s
clear	clear	clear
to	to	to
me	me	me
that	that	that
at	at	at
least	least	least

>	>	>
*	*	*
some	some	some
*	*	*
values	valu	value
are	are	are
objective	object	objective
.	.	.

truth	truth	truth
is	is	is
better	better	better
than	than	than
falsehood	falsehood	falsehood
,	,	,
peace	peac	peace
is	is	is

>	>	>
better	better	better
than	than	than
war	war	war
,	,	,
education	educ	education
is	is	is
better	better	better
than	than	than
ignorance	ignor	ignorance
.	.	.

we	we	we
know	know	know
these	these	these
things	thing	thing
,	,	,
>	>	>
if	if	if
we	we	we
know	know	know
anything	anyth	anything
.	.	.

while	while	while
i	i	i
'	'	'
ll	ll	ll
agree	agre	agree
that	that	that
these	these	these
are	are	are
generally	general	generally
held	held	held
to	to	to
be	be	be
"	"	"
good	good	good
things	thing	thing
"	"	"
,	,	,
i	i	i
question	question	question
whether	whether	whether
they	they	they
come	come	come
very	veri	very
close	close	close
to	to	to
being	be	being
objective	object	objective
values	valu	value
.	.	.

especially	especi	especially
considering	consid	considering
that	that	that
at	at	at
one	one	one
time	time	time
or	or	or
another	anoth	another
each	each	each
has	has	ha
been	been	been
viewed	view	viewed
as	as	a
being	be	being
undesirable	undesir	undesirable
.	.	.

i	i	i
doubt	doubt	doubt
you	you	you
could	could	could
even	even	even
come	come	come
up	up	up
with	with	with
anything	anyth	anything
that	that	that
could	could	could
be	be	be
said	said	said
to	to	to
be	be	be
universally	univers	universally
"	"	"
good	good	good
"	"	"
or	or	or
"	"	"
bad	bad	bad
"	"	"
.	.	.

and	and	and
when	when	when
i	i	i
referred	refer	referred
to	to	to
"	"	"
the	the	the
truth	truth	truth
"	"	"
i	i	i
was	was	wa
using	use	using
the	the	the
term	term	term
hypothetically	hypothet	hypothetically
,	,	,
realizing	realiz	realizing
full	full	full
well	well	well
that	that	that
there	there	there
may	may	may
not	not	not
even	even	even
be	be	be
such	such	such
a	a	a
thing	thing	thing
.	.	.

>	>	>
#	#	#
assuming	assum	assuming
,	,	,
for	for	for
the	the	the
moment	moment	moment
,	,	,
that	that	that
morals	moral	moral
_are_	_are_	_are_
relative	relat	relative
,	,	,
then	then	then
two	two	two

>	>	>
#	#	#
relativists	relativist	relativists
can	can	can
recognize	recogn	recognize
that	that	that
neither	neither	neither
has	has	ha
a	a	a
lock	lock	lock
on	on	on
the	the	the
absolute	absolut	absolute

>	>	>
#	#	#
truth	truth	truth
and	and	and
they	they	they
can	can	can
proceed	proceed	proceed
to	to	to
negotiate	negoti	negotiate
a	a	a
workable	workabl	workable
compromise	compromis	compromise
that	that	that

>	>	>
#	#	#
produces	produc	produce
the	the	the
desired	desir	desired
results	result	result
.	.	.

>	>	>

>	>	>
no	no	no
they	they	they
cannot	cannot	cannot
,	,	,
because	becaus	because
they	they	they
acknowledge	acknowledg	acknowledge
up	up	up
front	front	front
that	that	that
the	the	the
desired	desir	desired

>	>	>
results	result	result
do	do	do
not	not	not
exist	exist	exist
.	.	.

that	that	that
,	,	,
after	after	after
all	all	all
,	,	,
is	is	is
the	the	the
meaning	mean	meaning
of	of	of
compromise	compromis	compromise
.	.	.

>	>	>

>	>	>
plus	plus	plus
some	some	some
problems	problem	problem
:	:	:
if	if	if
the	the	the
relativists	relativist	relativists
have	have	have
no	no	no
values	valu	value
in	in	in
common	common	common
,	,	,
compromise	compromis	compromise

>	>	>
is	is	is
impossible	imposs	impossible
-	-	-
what	what	what
happens	happen	happens
then	then	then
?	?	?

who	who	who
,	,	,
if	if	if
anyone	anyon	anyone
,	,	,
is	is	is
right	right	right
?	?	?

what	what	what
happens	happen	happens

>	>	>
if	if	if
one	one	one
relativist	relativist	relativist
has	has	ha
a	a	a
value	valu	value
"	"	"
never	never	never
compromise	compromis	compromise
?	?	?
"	"	"
.	.	.

a	a	a
value	valu	value
"	"	"
plant	plant	plant
bombs	bomb	bomb
in	in	in

>	>	>
crowded	crowd	crowded
shopping	shop	shopping
areas	area	area
"	"	"
?	?	?

after	after	after
all	all	all
,	,	,
if	if	if
morals	moral	moral
are	are	are
relative	relat	relative
,	,	,
these	these	these
values	valu	value

>	>	>
cannot	cannot	cannot
*	*	*
meaningfully	meaning	meaningfully
*	*	*
be	be	be
said	said	said
to	to	to
be	be	be
incorrect	incorrect	incorrect
.	.	.

true	true	true
enough	enough	enough
.	.	.

but	but	but
they	they	they
cannot	cannot	cannot
be	be	be
said	said	said
to	to	to
be	be	be
anything	anyth	anything
more	more	more
than	than	than
personal	person	personal
morals	moral	moral
.	.	.

one	one	one
thing	thing	thing
notably	notabl	notably
lacking	lack	lacking
in	in	in
most	most	most
extremists	extremist	extremist
is	is	is
any	ani	any
sense	sens	sense
of	of	of
_personal_	_personal_	_personal_
accountability	account	accountability
-	-	-
the	the	the
justification	justif	justification
for	for	for
any	ani	any
socially	social	socially
unacceptable	unaccept	unacceptable
behaviour	behaviour	behaviour
is	is	is
invariably	invari	invariably
some	some	some
"	"	"
higher	higher	higher
authority	author	authority
"	"	"

(	(	(
aka	aka	aka
,	,	,
absolute	absolut	absolute
moral	moral	moral
truth	truth	truth
)	)	)
.	.	.

>	>	>
#	#	#
assuming	assum	assuming
that	that	that
there	there	there
is	is	is
an	an	an
absolute	absolut	absolute
morality	moral	morality
,	,	,
two	two	two
disagreeing	disagre	disagreeing

>	>	>
#	#	#
objectivists	objectivist	objectivists
can	can	can
either	either	either
be	be	be
both	both	both
wrong	wrong	wrong
or	or	or
just	just	just
one	one	one
of	of	of
them	them	them
right	right	right
;	;	;
there	there	there

>	>	>
#	#	#
is	is	is
no	no	no
room	room	room
for	for	for
compromise	compromis	compromise
.	.	.

once	onc	once
you	you	you
beleive	beleiv	beleive
in	in	in
absolute	absolut	absolute
morals	moral	moral
,	,	,
>	>	>
#	#	#
you	you	you
must	must	must
accept	accept	accept
that	that	that
you	you	you
are	are	are
amoral	amor	amoral
or	or	or
that	that	that
everyone	everyon	everyone
who	who	who
disagrees	disagre	disagrees

>	>	>
#	#	#
with	with	with
you	you	you
is	is	is
amoral	amor	amoral
.	.	.

>	>	>

>	>	>
untrue	untru	untrue
.	.	.

one	one	one
can	can	can
accept	accept	accept
that	that	that
one	one	one
does	doe	doe
not	not	not
know	know	know
the	the	the
whole	whole	whole
truth	truth	truth
.	.	.

part	part	part

>	>	>
of	of	of
the	the	the
objective	object	objective
truth	truth	truth
about	about	about
morality	moral	morality
may	may	may
well	well	well
be	be	be
that	that	that
flexibility	flexibl	flexibility
is	is	is

>	>	>
better	better	better
than	than	than
rigidity	rigid	rigidity
,	,	,
compromise	compromis	compromise
is	is	is
better	better	better
than	than	than
believing	believ	believing
you	you	you
have	have	have
a	a	a
lock	lock	lock

>	>	>
on	on	on
morals	moral	moral
,	,	,
etc	etc	etc
.	.	.

in	in	in
the	the	the
same	same	same
way	way	way
,	,	,
i	i	i
can	can	can
believe	believ	believe
in	in	in
an	an	an
objective	object	objective
reality	realiti	reality

>	>	>
without	without	without
claiming	claim	claiming
to	to	to
know	know	know
the	the	the
mechanism	mechan	mechanism
for	for	for
quantum	quantum	quantum
collapse	collaps	collapse
,	,	,
or	or	or
who	who	who
shot	shot	shot

>	>	>
jfk	jfk	jfk
.	.	.

an	an	an
objective	object	objective
truth	truth	truth
that	that	that
says	say	say
one	one	one
cannot	cannot	cannot
know	know	know
the	the	the
objective	object	objective
truth	truth	truth
?	?	?

interesting	interest	interesting
notion	notion	notion
.	.	.

:	:	:
-	-	-
)	)	)

certainly	certain	certainly
one	one	one
can	can	can
have	have	have
as	as	a
one	one	one
'	'	'
s	s	s
morals	moral	moral
a	a	a
belief	belief	belief
that	that	that
compromise	compromis	compromise
is	is	is
good	good	good
.	.	.

but	but	but
to	to	to
compromise	compromis	compromise
on	on	on
the	the	the
absolute	absolut	absolute
truth	truth	truth
is	is	is
not	not	not
something	someth	something
most	most	most
people	peopl	people
do	do	do
very	veri	very
successfully	success	successfully
.	.	.

