from	from	from
:	:	:
behanna@syl.nj.nec.com	behanna@syl.nj.nec.com	behanna@syl.nj.nec.com
(	(	(
chris	chris	chris
behanna	behanna	behanna
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
auto	auto	auto
air	air	air
conditioning	condit	conditioning
without	without	without
freon	freon	freon

organization	organ	organization
:	:	:
nec	nec	nec
systems	system	system
laboratory	laboratori	laboratory
,	,	,
inc	inc	inc
.	.	.

lines	line	line
:	:	:
33	33	33

in	in	in
article	articl	article
<	<	<
1993apr14.155159.32619@ns1.cc.lehigh.edu	1993apr14.155159.32619@ns1.cc.lehigh.edu	1993apr14.155159.32619@ns1.cc.lehigh.edu
>	>	>
amh2@ns1.cc.lehigh.edu	amh2@ns1.cc.lehigh.edu	amh2@ns1.cc.lehigh.edu
(	(	(
alois	aloi	alois
m	m	m
.	.	.

himsl	himsl	himsl
)	)	)
writes	write	writes
:	:	:

>	>	>
yes	yes	yes
,	,	,
i	i	i
have	have	have
the	the	the
same	same	same
questions	question	question
.	.	.

what	what	what
makes	make	make
me	me	me
upset	upset	upset
is	is	is
that	that	that
r12	r12	r12
costs	cost	cost
are	are	are

>	>	>
skyrocketing	skyrocket	skyrocketing
and	and	and
in	in	in
fact	fact	fact
can	can	can
'	'	'
t	t	t
be	be	be
bought	bought	bought
anymore	anymor	anymore
in	in	in
my	my	my
area	area	area
.	.	.

also	also	also
this	this	this
is	is	is
yet	yet	yet

>	>	>
another	anoth	another
way	way	way
mechanics	mechan	mechanic
and	and	and
dealers	dealer	dealer
can	can	can
rip	rip	rip
-	-	-
off	off	off
customers	custom	customer
.	.	.

also	also	also
i	i	i
was	was	wa
reading	read	reading

>	>	>
that	that	that
the	the	the
new	new	new
refrigerant	refriger	refrigerant
is	is	is
not	not	not
compatible	compat	compatible
with	with	with
the	the	the
r12	r12	r12
system	system	system
and	and	and
that	that	that
it	it	it

>	>	>
would	would	would
cost	cost	cost
$	$	$
300	300	300
upto	upto	upto
a	a	a
$	$	$
1000	1000	1000
to	to	to
retrofit	retrofit	retrofit
a	a	a
car	car	car
with	with	with
the	the	the
old	old	old
