from	from	from
:	:	:
keys@starchild.ncsl.nist.gov	keys@starchild.ncsl.nist.gov	keys@starchild.ncsl.nist.gov
(	(	(
lawrence	lawrenc	lawrence
b	b	b
.	.	.

keys	key	key
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
warning	warn	warning
.	.	.
.	.	.
.	.	.
.	.	.
.	.	.
(	(	(
please	pleas	please
read	read	read
)	)	)
.	.	.
.	.	.
.	.	.

organization	organ	organization
:	:	:
national	nation	national
institute	institut	institute
of	of	of
standards	standard	standard
&	&	&
technology	technolog	technology

lines	line	line
:	:	:
44	44	44

in	in	in
article	articl	article
<	<	<
1qk7t5	1qk7t5	1qk7t5
$	$	$
dg@armory.centerline.com	dg@armory.centerline.com	dg@armory.centerline.com
>	>	>
jimf@centerline.com	jimf@centerline.com	jimf@centerline.com
(	(	(
jim	jim	jim
frost	frost	frost
)	)	)
writes	write	writes
:	:	:

>	>	>
ejv2j@virginia.edu	ejv2j@virginia.edu	ejv2j@virginia.edu
(	(	(
"	"	"
erik	erik	erik
velapoldi	velapoldi	velapoldi
"	"	"
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
what	what	what
the	the	the
hell	hell	hell
is	is	is
happening	happen	happening
to	to	to
this	this	this
great	great	great
country	countri	country
of	of	of
ours	our	ours
?	?	?

i	i	i

>	>	>
>	>	>
can	can	can
see	see	see
boyhood	boyhood	boyhood
pranks	prank	prank
of	of	of
peeing	pee	peeing
off	off	off
of	of	of
bridges	bridg	bridge
and	and	and
such	such	such
,	,	,
but	but	but

>	>	>
>	>	>
20	20	20
pound	pound	pound
rocks	rock	rock
?	?	?
?	?	?
!	!	!

has	has	ha
our	our	our
society	societi	society
really	realli	really
stooped	stoop	stooped
this	this	this
low	low	low
?	?	?
?	?	?

>	>	>

>	>	>
you	you	you
make	make	make
it	it	it
sound	sound	sound
like	like	like
this	this	this
behavior	behavior	behavior
is	is	is
new	new	new
.	.	.

it	it	it
isn	isn	isn
'	'	'
t	t	t
.	.	.

a	a	a
lot	lot	lot
of	of	of

>	>	>
pedestrian	pedestrian	pedestrian
bridges	bridg	bridge
have	have	have
fencing	fenc	fencing
that	that	that
curls	curl	curl
up	up	up
over	over	over
the	the	the
sidewalk	sidewalk	sidewalk
to	to	to

>	>	>
make	make	make
this	this	this
kind	kind	kind
of	of	of
think	think	think
a	a	a
lot	lot	lot
harder	harder	harder
to	to	to
do	do	do
.	.	.

>	>	>

>	>	>
i	i	i
don	don	don
'	'	'
t	t	t
understand	understand	understand
the	the	the
mentality	mental	mentality
myself	myself	myself
,	,	,
but	but	but
then	then	then
again	again	again
i	i	i
couldn	couldn	couldn
'	'	'
t	t	t

>	>	>
figure	figur	figure
out	out	out
move	move	move
!	!	!

(	(	(
i	i	i
'	'	'
m	m	m
glad	glad	glad
they	they	they
bombed	bomb	bombed
'	'	'
em	em	em
)	)	)
or	or	or
the	the	the
waco	waco	waco
wackos	wacko	wacko
either	either	either
.	.	.

^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

i	i	i
know	know	know
that	that	that
this	this	this
isn	isn	isn
'	'	'
t	t	t
the	the	the
group	group	group
for	for	for
it	it	it
,	,	,
but	but	but
since	sinc	since
you	you	you
brought	brought	brought
it	it	it
up	up	up
,	,	,
does	doe	doe
anyone	anyon	anyone
have	have	have
any	ani	any
idea	idea	idea
why	whi	why
they	they	they
haven	haven	haven
'	'	'
t	t	t
"	"	"
bombed	bomb	bombed
"	"	"
the	the	the
waco	waco	waco
cult	cult	cult
?	?	?

just	just	just
curious	curious	curious
.	.	.

>	>	>

>	>	>
(	(	(
newsgroup	newsgroup	newsgroup
list	list	list
trimmed	trim	trimmed
significantly	signific	significantly
)	)	)

>	>	>

>	>	>
jim	jim	jim
frost	frost	frost

>	>	>
jimf@centerline.com	jimf@centerline.com	jimf@centerline.com

.	.	.

/	/	/
larry	larri	larry
__	__	__
/	/	/
_______	_______	_______
/	/	/
_	_	_
keys@csmes.ncsl.nist.gov	keys@csmes.ncsl.nist.gov	keys@csmes.ncsl.nist.gov
/	/	/
\	\	\

_____	_____	_____
__	__	__
_____	_____	_____
\	\	\
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
=	=	=
=	=	=
=	=	=

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
/	/	/
____	____	____
/	/	/
/	/	/
/	/	/
/	/	/
__	__	__
__	__	__
/	/	/
\	\	\

/	/	/
___	___	___
/	/	/
/	/	/
___	___	___
/	/	/
/	/	/
/	/	/
/	/	/
____	____	____
|	|	|

|	|	|
/	/	/
\	\	\
/	/	/
/	/	/
__	__	__
/	/	/
|	|	|
/	/	/
/	/	/
__	__	__
__	__	__
/	/	/
/	/	/
__	__	__
/	/	/
\	\	\
/	/	/

/	/	/
___	___	___
\	\	\
_______	_______	_______
/	/	/
/	/	/
_____	_____	_____
/	/	/
/	/	/
______	______	______
/	/	/
=	=	=
=	=	=
=	=	=
=	=	=
oo	oo	oo

\	\	\
/	/	/
\	\	\
/	/	/

-	-	-
1990	1990	1990
2	2	2
.	.	.
0	0	0
16v	16v	16v
-	-	-

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
fahrvergnugen	fahrvergnugen	fahrvergnugen
forever	forev	forever
!	!	!

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-

the	the	the
fact	fact	fact
that	that	that
i	i	i
need	need	need
to	to	to
explain	explain	explain
it	it	it
to	to	to
you	you	you
indicates	indic	indicates

that	that	that
you	you	you
probably	probabl	probably
wouldn	wouldn	wouldn
'	'	'
t	t	t
understand	understand	understand
anyway	anyway	anyway
!	!	!

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
