from	from	from
:	:	:
ernie@.cray.com	ernie@.cray.com	ernie@.cray.com
(	(	(
ernest	ernest	ernest
smith	smith	smith
)	)	)

subject	subject	subject
:	:	:
re	re	re
aftermarket	aftermarket	aftermarket
a	a	a
/	/	/
c	c	c
units	unit	unit

originator	origin	originator
:	:	:
ernie	erni	ernie
@	@	@
ferris	ferri	ferris

lines	line	line
:	:	:
34	34	34

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
ferris	ferri	ferris
.	.	.
cray	cray	cray
.	.	.
com	com	com

organization	organ	organization
:	:	:
cray	cray	cray
research	research	research
,	,	,
inc	inc	inc
.	.	.

distribution	distribut	distribution
:	:	:
usa	usa	usa

>	>	>
in	in	in
article	articl	article
<	<	<
1qcaueinnmt8@axon.cs.unc.edu	1qcaueinnmt8@axon.cs.unc.edu	1qcaueinnmt8@axon.cs.unc.edu
>	>	>
andrew	andrew	andrew
brandt	brandt	brandt
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
i	i	i
looked	look	looked
into	into	into
getting	get	getting
a	a	a
/	/	/
c	c	c
installed	instal	installed
on	on	on
my	my	my
1987	1987	1987
honda	honda	honda
crx	crx	crx
si	si	si
.	.	.

>	>	>
|	|	|
>	>	>
the	the	the
unit	unit	unit
is	is	is
$	$	$
875	875	875
plus	plus	plus
shipping	ship	shipping
,	,	,
installation	instal	installation
is	is	is
like	like	like
5	5	5
1	1	1
/	/	/
2	2	2
hours	hour	hour
on	on	on

>	>	>
|	|	|
>	>	>
top	top	top
of	of	of
that	that	that
.	.	.

this	this	this
is	is	is
a	a	a
hunk	hunk	hunk
of	of	of
change	chang	change
.	.	.

>	>	>
|	|	|
>	>	>

>	>	>
|	|	|
>	>	>
does	doe	doe
anyone	anyon	anyone
know	know	know
*	*	*
any	ani	any
*	*	*
place	place	place
that	that	that
does	doe	doe
aftermarket	aftermarket	aftermarket
a	a	a
/	/	/
c	c	c
installation	instal	installation

>	>	>
|	|	|
>	>	>
(	(	(
not	not	not
with	with	with
a	a	a
honda	honda	honda
a	a	a
/	/	/
c	c	c
unit	unit	unit
,	,	,
but	but	but
some	some	some
third	third	third
party	parti	party
unit	unit	unit
)	)	)
.	.	.

>	>	>
|	|	|
>	>	>

>	>	>
|	|	|
>	>	>
i	i	i
cannot	cannot	cannot
seem	seem	seem
to	to	to
find	find	find
anyone	anyon	anyone
who	who	who
can	can	can
put	put	put
a	a	a
third	third	third
party	parti	party
a	a	a
/	/	/
c	c	c
unit	unit	unit
in	in	in
a	a	a

>	>	>
|	|	|
>	>	>
honda	honda	honda
.	.	.

i	i	i
am	am	am
in	in	in
no	no	no
carolina	carolina	carolina
,	,	,
so	so	so
i	i	i
would	would	would
prefer	prefer	prefer
some	some	some
place	place	place
nearby	nearbi	nearby
,	,	,
but	but	but

>	>	>
|	|	|
>	>	>
any	ani	any
references	refer	reference
would	would	would
