from	from	from
:	:	:
gough@cbnewsc.cb.att.com	gough@cbnewsc.cb.att.com	gough@cbnewsc.cb.att.com
(	(	(
brian	brian	brian
.	.	.
w	w	w
.	.	.
gough	gough	gough
)	)	)

subject	subject	subject
:	:	:
4x4	4x4	4x4
on	on	on
/	/	/
off	off	off
-	-	-
road	road	road
rally	ralli	rally
-	-	-
joliet	joliet	joliet
il	il	il
.	.	.

organization	organ	organization
:	:	:
at	at	at
&	&	&
t	t	t

distribution	distribut	distribution
:	:	:
chi	chi	chi

keywords	keyword	keywords
:	:	:
april	april	april
25th	25th	25th

lines	line	line
:	:	:
97	97	97

*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*

*	*	*
*	*	*

*	*	*
attention	attent	attention
all	all	all
four	four	four
wheel	wheel	wheel
off	off	off
road	road	road
enthusiasts	enthusiast	enthusiast
*	*	*

*	*	*
*	*	*

*	*	*
on	on	on
/	/	/
off	off	off
road	road	road
rally	ralli	rally
-	-	-
sunday	sunday	sunday
,	,	,
april	april	april
25th	25th	25th
*	*	*

*	*	*
joliet	joliet	joliet
illinois	illinoi	illinois
*	*	*

*	*	*
*	*	*

*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*

the	the	the
event	event	event
:	:	:

*	*	*
the	the	the
joliet	joliet	joliet
mud	mud	mud
turtles	turtl	turtle
,	,	,
a	a	a
chicago	chicago	chicago
land	land	land
four	four	four
wheel	wheel	wheel
drive	drive	drive
club	club	club
,	,	,
is	is	is

sponsoring	sponsor	sponsoring
an	an	an
on	on	on
/	/	/
off	off	off
road	road	road
rally	ralli	rally
sunday	sunday	sunday
april	april	april
25th	25th	25th
.	.	.

*	*	*
for	for	for
those	those	those
who	who	who
ask	ask	ask
"	"	"
what	what	what
is	is	is
an	an	an
on	on	on
/	/	/
off	off	off
road	road	road
rally	ralli	rally
?	?	?
"	"	"
,	,	,
well	well	well
.	.	.
.	.	.
.	.	.

an	an	an
on	on	on
/	/	/
off	off	off
road	road	road
rally	ralli	rally
consists	consist	consists
of	of	of
the	the	the
following	follow	following
:	:	:

1	1	1
.	.	.

an	an	an
on	on	on
-	-	-
the	the	the
-	-	-
road	road	road
rally	ralli	rally
where	where	where
participants	particip	participant
are	are	are
given	given	given
a	a	a
set	set	set
of	of	of

directions	direct	direction
and	and	and
clues	clue	clue
guiding	guid	guiding
participates	particip	participates
around	around	around
the	the	the

joliet	joliet	joliet
/	/	/
plainfield	plainfield	plainfield
area	area	area
.	.	.

the	the	the
object	object	object
is	is	is
to	to	to
navigate	navig	navigate
a	a	a
course	cours	course

based	base	based
on	on	on
a	a	a
set	set	set
of	of	of
directions	direct	direction
and	and	and
clues	clue	clue
.	.	.

participants	particip	participant
will	will	will

be	be	be
given	given	given
a	a	a
set	set	set
of	of	of
questions	question	question
pertaining	pertain	pertaining
to	to	to
the	the	the
course	cours	course
which	which	which

they	they	they
must	must	must
answer	answer	answer
along	along	along
the	the	the
way	way	way
.	.	.

points	point	point
are	are	are
awarded	award	awarded
for	for	for
the	the	the

number	number	number
of	of	of
correct	correct	correct
answers	answer	answer
given	given	given
.	.	.

directions	direct	direction
will	will	will
ultimately	ultim	ultimately

lead	lead	lead
to	to	to
an	an	an
off	off	off
-	-	-
road	road	road
area	area	area
where	where	where
a	a	a
four	four	four
-	-	-
wheel	wheel	wheel
drive	drive	drive
course	cours	course
is	is	is

set	set	set
-	-	-
up	up	up
.	.	.

at	at	at
various	various	various
locations	locat	location
in	in	in
the	the	the
on	on	on
-	-	-
road	road	road
course	cours	course
,	,	,
check	check	check
-	-	-
points	point	point

will	will	will
be	be	be
set	set	set
-	-	-
up	up	up
where	where	where
participants	particip	participant
will	will	will
be	be	be
asked	ask	asked
other	other	other
questions	question	question

or	or	or
requested	request	requested
to	to	to
perform	perform	perform
some	some	some
activity	activ	activity
(	(	(
e	e	e
.	.	.
g	g	g
.	.	.
tire	tire	tire
roll	roll	roll
,	,	,
truck	truck	truck
tow	tow	tow
,	,	,
basketball	basketbal	basketball
free	free	free
-	-	-
throw	throw	throw
,	,	,
etc	etc	etc
.	.	.
)	)	)
for	for	for
