from	from	from
:	:	:
(	(	(
eric	eric	eric
youngblood	youngblood	youngblood
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
old	old	old
corvettes	corvett	corvette
/	/	/
low	low	low
insurance	insur	insurance
?	?	?

reply	repli	reply
-	-	-
to	to	to
:	:	:
peon	peon	peon
w	w	w
/	/	/
o	o	o
email	email	email
(	(	(
eric	eric	eric
youngblood	youngblood	youngblood
)	)	)

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
crchh435	crchh435	crchh435

organization	organ	organization
:	:	:
bnr	bnr	bnr
,	,	,
inc	inc	inc
.	.	.

lines	line	line
:	:	:
47	47	47

in	in	in
article	articl	article
<	<	<
1993apr15.011805.28485@ns1.cc.lehigh.edu	1993apr15.011805.28485@ns1.cc.lehigh.edu	1993apr15.011805.28485@ns1.cc.lehigh.edu
>	>	>
,	,	,
swr2@ns1.cc.lehigh.edu	swr2@ns1.cc.lehigh.edu	swr2@ns1.cc.lehigh.edu
(	(	(
scott	scott	scott
warren	warren	warren
rosander	rosand	rosander
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
c5csux.fn1@news.cso.uiuc.edu	c5csux.fn1@news.cso.uiuc.edu	c5csux.fn1@news.cso.uiuc.edu
>	>	>
,	,	,
gdhg8823@uxa.cso.uiuc.edu	gdhg8823@uxa.cso.uiuc.edu	gdhg8823@uxa.cso.uiuc.edu
(	(	(
george	georg	george
hei	hei	hei

|	|	|
>	>	>
nz	nz	nz
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
>	>	>
after	after	after
too	too	too
many	mani	many
years	year	year
of	of	of
school	school	school
i	i	i
'	'	'
m	m	m
finally	final	finally
graduating	graduat	graduating
and	and	and
getting	get	getting
a	a	a
real	real	real

|	|	|
>	>	>
>	>	>
job	job	job
.	.	.

of	of	of
course	cours	course
i	i	i
am	am	am
trying	tri	trying
to	to	to
make	make	make
plans	plan	plan
of	of	of
how	how	how
to	to	to
spend	spend	spend
all	all	all
this	this	this
extra	extra	extra

|	|	|
>	>	>
>	>	>
money	money	money
.	.	.

right	right	right
now	now	now
i	i	i
have	have	have
an	an	an
89	89	89
accord	accord	accord
,	,	,
a	a	a
good	good	good
car	car	car
,	,	,
but	but	but
not	not	not
real	real	real
sporty	sporti	sporty
&	&	&

|	|	|
>	>	>
>	>	>
i	i	i
was	was	wa
thinking	think	thinking
of	of	of
selling	sell	selling
it	it	it
in	in	in
about	about	about
two	two	two
years	year	year
and	and	and
dropping	drop	dropping
around	around	around

|	|	|
>	>	>
>	>	>
$	$	$
20k	20k	20k
on	on	on
a	a	a
sports	sport	sport
car	car	car
of	of	of
some	some	some
kind	kind	kind
.	.	.

after	after	after
thinking	think	thinking
about	about	about
it	it	it
,	,	,
i	i	i
may	may	may
have	have	have
a	a	a

|	|	|
>	>	>
>	>	>
better	better	better
idea	idea	idea
-	-	-
-	-	-
i	i	i
'	'	'
ll	ll	ll
keep	keep	keep
the	the	the
accord	accord	accord
until	until	until
it	it	it
drops	drop	drop
and	and	and
buy	buy	buy
the	the	the
car	car	car
