from	from	from
:	:	:
hhm@cbnewsd.cb.att.com	hhm@cbnewsd.cb.att.com	hhm@cbnewsd.cb.att.com
(	(	(
herschel	herschel	herschel
.	.	.
h	h	h
.	.	.
mayo	mayo	mayo
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
braindead	braindead	braindead
drivers	driver	driver
who	who	who
don	don	don
'	'	'
t	t	t
look	look	look
ahead	ahead	ahead
-	-	-
-	-	-

organization	organ	organization
:	:	:
chicago	chicago	chicago
home	home	home
for	for	for
the	the	the
morally	moral	morally
challenged	challeng	challenged

distribution	distribut	distribution
:	:	:
usa	usa	usa

keywords	keyword	keywords
:	:	:
bad	bad	bad
drivers	driver	driver

lines	line	line
:	:	:
27	27	27

>	>	>
i	i	i
agree	agre	agree
that	that	that
if	if	if
traffic	traffic	traffic
is	is	is
all	all	all
blocked	block	blocked
up	up	up
and	and	and
you	you	you
want	want	want
to	to	to
pass	pass	pas
,	,	,
you	you	you
might	might	might

>	>	>
not	not	not
feel	feel	feel
like	like	like
moving	move	moving
over	over	over
for	for	for
someone	someon	someone
behind	behind	behind
you	you	you
because	becaus	because
you	you	you
don	don	don
'	'	'
t	t	t
want	want	want
to	to	to

>	>	>
give	give	give
them	them	them
that	that	that
one	one	one
car	car	car
-	-	-
length	length	length
,	,	,
when	when	when
they	they	they
should	should	should
just	just	just
wait	wait	wait
like	like	like
you	you	you
are	are	are
.	.	.

>	>	>
but	but	but
,	,	,
if	if	if
you	you	you
'	'	'
re	re	re
one	one	one
of	of	of
those	those	those
people	peopl	people
that	that	that
just	just	just
sit	sit	sit
'	'	'
s	s	s
behind	behind	behind
the	the	the
person	person	person
,	,	,
and	and	and

>	>	>
doesn	doesn	doesn
'	'	'
t	t	t
flash	flash	flash
them	them	them
with	with	with
the	the	the
high	high	high
beams	beam	beam
,	,	,
or	or	or
pull	pull	pull
left	left	left
and	and	and
flash	flash	flash
them	them	them
,	,	,
or	or	or

>	>	>
ride	ride	ride
their	their	their
bumper	bumper	bumper
,	,	,
or	or	or
otherwise	otherwis	otherwise
tell	tell	tell
them	them	them
that	that	that
you	you	you
*	*	*
do	do	do
*	*	*
in	in	in
fact	fact	fact
want	want	want
to	to	to

>	>	>
go	go	go
by	by	by
,	,	,
and	and	and
you	you	you
'	'	'
re	re	re
not	not	not
just	just	just
drafting	draft	drafting
them	them	them
,	,	,
then	then	then
get	get	get
the	the	the
hell	hell	hell
out	out	out
of	of	of
the	the	the

>	>	>
way	way	way
of	of	of
someone	someon	someone
who	who	who
will	will	will
!	!	!

i	i	i
especially	especi	especially
hate	hate	hate
it	it	it
when	when	when
you	you	you
flash	flash	flash
someone	someon	someone
at	at	at

>	>	>
the	the	the
back	back	back
of	of	of
a	a	a
line	line	line
and	and	and
they	they	they
don	don	don
'	'	'
t	t	t
'	'	'
pass	pass	pas
it	it	it
on	on	on
'	'	'
.	.	.

>	>	>
and	and	and
there	there	there
'	'	'
s	s	s
also	also	also
the	the	the
issue	issu	issue
of	of	of
some	some	some
cars	car	car
being	be	being
more	more	more
intimidating	intimid	intimidating
to	to	to
get	get	get

>	>	>
people	peopl	people
out	out	out
of	of	of
the	the	the
way	way	way
than	than	than
others	other	others
.	.	.
.	.	.
.	.	.

(	(	(
for	for	for
instance	instanc	instance
'	'	'
85	85	85
-	-	-
'	'	'
86	86	86
gts	gts	gts
look	look	look

>	>	>
pretty	pretti	pretty
mean	mean	mean
in	in	in
a	a	a
rearview	rearview	rearview
mirror	mirror	mirror
at	at	at
night	night	night
with	with	with
the	the	the
foglights	foglight	foglights
on	on	on
.	.	.
.	.	.
.	.	.

:	:	:
^	^	^
)	)	)

>	>	>
there	there	there
have	have	have
been	been	been
plenty	plenti	plenty
of	of	of
times	time	time
when	when	when
i	i	i
'	'	'
ve	ve	ve
broken	broken	broken
up	up	up
a	a	a
pack	pack	pack
that	that	that
a	a	a

>	>	>
second	second	second
-	-	-
in	in	in
-	-	-
line	line	line
hyundai	hyundai	hyundai
has	has	ha
been	been	been
behind	behind	behind
for	for	for
miles	mile	mile
.	.	.
.	.	.
.	.	.

you	you	you
just	just	just
need	need	need
to	to	to

>	>	>
know	know	know
how	how	how
to	to	to
get	get	get
their	their	their
attention	attent	attention
.	.	.
.	.	.
.	.	.

i	i	i
'	'	'
d	d	d
like	like	like
to	to	to
see	see	see
you	you	you
use	use	use
this	this	this
method	method	method
on	on	on
a	a	a
couple	coupl	couple
of	of	of
semi	semi	semi
drivers	driver	driver
.	.	.

if	if	if
they	they	they
see	see	see
you	you	you
,	,	,
they	they	they
usually	usual	usually
acknowledge	acknowledg	acknowledge
by	by	by
sticking	stick	sticking
their	their	their
hand	hand	hand
out	out	out
the	the	the
window	window	window
with	with	with
their	their	their
middle	middl	middle
finger	finger	finger
extended	extend	extended
.	.	.

because	becaus	because
it	it	it
is	is	is
also	also	also
obvious	obvious	obvious
to	to	to
them	them	them
that	that	that
there	there	there
is	is	is
no	no	no
clear	clear	clear
lane	lane	lane
ahead	ahead	ahead
.	.	.

h	h	h
.	.	.
h	h	h
.	.	.
m	m	m
.	.	.
