from	from	from
:	:	:
aas7@po.cwru.edu	aas7@po.cwru.edu	aas7@po.cwru.edu
(	(	(
andrew	andrew	andrew
a	a	a
.	.	.

spencer	spencer	spencer
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
it	it	it
'	'	'
s	s	s
a	a	a
rush	rush	rush
.	.	.
.	.	.
.	.	.

(	(	(
was	was	wa
re	re	re
:	:	:
too	too	too
fast	fast	fast
)	)	)
organization	organ	organization
:	:	:
case	case	case
western	western	western
reserve	reserv	reserve
university	univers	university
,	,	,
cleveland	cleveland	cleveland
,	,	,
oh	oh	oh
(	(	(
usa	usa	usa
)	)	)
lines	line	line
:	:	:
38	38	38
reply	repli	reply
-	-	-
to	to	to
:	:	:
aas7@po.cwru.edu	aas7@po.cwru.edu	aas7@po.cwru.edu
(	(	(
andrew	andrew	andrew
a	a	a
.	.	.

spencer	spencer	spencer
)	)	)
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
slc5	slc5	slc5
.	.	.
ins	in	in
.	.	.
cwru	cwru	cwru
.	.	.
edu	edu	edu

in	in	in
a	a	a
previous	previous	previous
article	articl	article
,	,	,
crh@regent.e-technik.tu-muenchen.dbp.de	crh@regent.e-technik.tu-muenchen.dbp.d	crh@regent.e-technik.tu-muenchen.dbp.de
(	(	(
christian	christian	christian
huebner	huebner	huebner
)	)	)
says	say	say
:	:	:

>	>	>
brad@buck.viewlogic.com	brad@buck.viewlogic.com	brad@buck.viewlogic.com
(	(	(
bradford	bradford	bradford
kellogg	kellogg	kellogg
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
>	>	>
i	i	i
think	think	think
he	he	he
'	'	'
s	s	s
talking	talk	talking
about	about	about
a	a	a
different	differ	different
form	form	form
of	of	of
rush	rush	rush
.	.	.

evidently	evid	evidently
,	,	,
it	it	it
'	'	'
s	s	s
fun	fun	fun
to	to	to
be	be	be

>	>	>
>	>	>
terrified	terrifi	terrified
.	.	.

but	but	but
hey	hey	hey
,	,	,
if	if	if
you	you	you
want	want	want
that	that	that
kind	kind	kind
of	of	of
rush	rush	rush
,	,	,
try	tri	try
bobsledding	bobsled	bobsledding
.	.	.

you	you	you
may	may	may

>	>	>
>	>	>
only	onli	only
get	get	get
up	up	up
to	to	to
80	80	80
or	or	or
so	so	so
,	,	,
but	but	but
it	it	it
makes	make	make
130	130	130
in	in	in
a	a	a
car	car	car
feel	feel	feel
like	like	like
a	a	a
stroll	stroll	stroll
in	in	in
the	the	the

>	>	>
>	>	>
park	park	park
.	.	.

>	>	>

>	>	>
why	whi	why
should	should	should
a	a	a
good	good	good
driver	driver	driver
be	be	be
terrified	terrifi	terrified
at	at	at
130mph	130mph	130mph
?	?	?

the	the	the
only	onli	only
thing	thing	thing
i	i	i
fear	fear	fear

>	>	>
going	go	going
at	at	at
130	130	130
are	are	are
drivers	driver	driver
,	,	,
who	who	who
switch	switch	switch
to	to	to
the	the	the
left	left	left
lane	lane	lane
without	without	without
using	use	using

>	>	>
either	either	either
rear	rear	rear
-	-	-
view	view	view
-	-	-
mirror	mirror	mirror
or	or	or
flashers	flasher	flasher
.	.	.

doing	do	doing
130	130	130
to	to	to
150	150	150
ain	ain	ain
'	'	'
t	t	t
a	a	a
rush	rush	rush

>	>	>
for	for	for
me	me	me
,	,	,
but	but	but
it	it	it
'	'	'
s	s	s
fun	fun	fun
and	and	and
i	i	i
get	get	get
where	where	where
i	i	i
want	want	want
to	to	to
go	go	go
much	much	much
faster	faster	faster
.	.	.

>	>	>

>	>	>
but	but	but
in	in	in
one	one	one
point	point	point
you	you	you
are	are	are
quite	quit	quite
right	right	right
.	.	.

if	if	if
you	you	you
are	are	are
terrified	terrifi	terrified
at	at	at
130	130	130
you	you	you

>	>	>
should	should	should
better	better	better
not	not	not
drive	drive	drive
that	that	that
fast	fast	fast
,	,	,
or	or	or
you	you	you
'	'	'
ll	ll	ll
be	be	be
a	a	a
hazard	hazard	hazard
to	to	to
others	other	others
.	.	.

>	>	>

>	>	>
